34
t_index   tf-idf    
226       0.006
471       0.087
651       0.098
1065      0.151
1560      0.106
1696      0.162
2251      0.143
2564      0.141
2732      0.074
2847      0.077
2876      0.111
3098      0.162
3173      0.096
3282      0.199
3595      0.137
3655      0.598
3753      0.28
3760      0.199
3972      0.151
4001      0.123
4081      0.065
4274      0.092
4339      0.102
4490      0.181
4964      0.156
4979      0.096
5236      0.181
5421      0.151
5642      0.147
6436      0.151
6440      0.101
6858      0.17
7180      0.086
7686      0.126
