40
t_index   tf-idf    
226       0.005
351       0.232
391       0.162
709       0.125
1842      0.128
1870      0.115
1911      0.18
1942      0.151
2541      0.147
2625      0.181
2732      0.074
3107      0.126
3132      0.24
3173      0.097
3278      0.181
3318      0.162
3628      0.135
4025      0.117
4348      0.132
4897      0.181
4964      0.156
5185      0.181
5374      0.2
5534      0.181
5682      0.143
5698      0.143
6180      0.2
6323      0.2
6508      0.103
6680      0.069
6801      0.156
6882      0.151
6981      0.287
7134      0.181
7490      0.162
7496      0.17
7581      0.083
7664      0.147
7686      0.126
7774      0.079
