50
t_index   tf-idf    
3         0.005
108       0.092
226       0.328
408       0.091
471       0.071
530       0.124
572       0.128
768       0.111
1033      0.102
1184      0.097
1281      0.124
1343      0.074
1694      0.081
1730      0.113
2027      0.113
2239      0.089
2439      0.091
2518      0.102
2664      0.111
2756      0.111
2847      0.063
2923      0.091
2998      0.297
3072      0.124
3173      0.396
3181      0.133
3655      0.164
4081      0.106
4386      0.199
4809      0.052
4964      0.128
5058      0.113
5150      0.086
5461      0.102
5472      0.121
5707      0.149
5945      0.124
6329      0.091
6440      0.083
6679      0.107
6713      0.098
6958      0.14
6981      0.118
7050      0.149
7058      0.062
7180      0.071
7479      0.164
7686      0.104
7774      0.129
7799      0.279
