33
t_index   tf-idf    
30        0.005
77        0.162
196       0.226
199       0.384
226       0.226
408       0.126
1063      0.128
1241      0.204
1374      0.158
1387      0.226
2362      0.176
2500      0.097
2847      0.261
2873      0.2
2902      0.106
3278      0.204
4119      0.113
4120      0.077
4339      0.116
4436      0.196
4675      0.118
4991      0.078
5297      0.12
5867      0.145
6678      0.256
6981      0.162
7012      0.131
7030      0.155
7257      0.086
7385      0.204
7627      0.143
7686      0.143
7776      0.155
