36
t_index   tf-idf    
226       0.007
611       0.122
1078      0.225
1500      0.155
1540      0.147
1816      0.211
1900      0.162
2338      0.14
2732      0.092
3004      0.126
3529      0.202
4135      0.146
4274      0.115
4677      0.13
4894      0.248
4973      0.202
5294      0.137
6324      0.225
6440      0.126
6498      0.151
6508      0.128
6572      0.225
6772      0.137
6785      0.194
6824      0.183
6875      0.101
6963      0.202
6981      0.178
6989      0.211
7119      0.115
7140      0.141
7180      0.108
7214      0.194
7295      0.188
7379      0.211
7733      0.157
