47
t_index   tf-idf    
226       0.002
345       0.059
522       0.076
572       0.083
679       0.346
830       0.065
925       0.106
981       0.106
1148      0.096
1405      0.075
1963      0.09
2349      0.096
2642      0.141
2847      0.041
2889      0.106
3173      0.051
3224      0.744
3278      0.096
3616      0.096
3629      0.07
3655      0.106
3874      0.051
3909      0.06
4094      0.06
4116      0.09
4120      0.036
4292      0.116
4937      0.096
4980      0.136
4991      0.037
5077      0.078
5274      0.083
5958      0.072
6329      0.059
6497      0.073
6508      0.055
6680      0.036
6693      0.066
6875      0.043
6981      0.076
7385      0.096
7543      0.083
7664      0.078
7686      0.201
7721      0.086
7774      0.042
7802      0.066
