36
t_index   tf-idf    
34        0.004
1504      0.119
1510      0.13
1911      0.069
1976      0.124
2316      0.11
2873      0.068
3092      0.153
3201      0.138
3212      0.069
3224      0.611
3278      0.138
3286      0.093
3655      0.305
3707      0.329
3947      0.11
3976      0.11
4081      0.049
4120      0.052
4138      0.112
4267      0.153
4809      0.049
5211      0.112
5297      0.163
5369      0.138
5715      0.101
5911      0.11
6172      0.153
6183      0.138
6189      0.094
6292      0.091
6507      0.153
7289      0.107
7321      0.112
7385      0.138
7686      0.096
