66
t_index   tf-idf    
86        0.001
226       0.131
268       0.204
293       0.096
350       0.087
458       0.072
512       0.131
572       0.102
674       0.092
830       0.079
874       0.061
1135      0.237
1157      0.131
1500      0.082
1702      0.053
1825      0.111
1829      0.079
2237      0.078
2406      0.079
2789      0.074
2873      0.058
2983      0.111
3173      0.253
3278      0.119
3486      0.096
3507      0.099
3655      0.393
3695      0.262
3844      0.131
3863      0.099
3870      0.073
3909      0.074
4008      0.131
4018      0.07
4081      0.042
4135      0.077
4187      0.053
4292      0.047
4539      0.09
4749      0.082
4991      0.135
5030      0.083
5339      0.066
5506      0.083
5578      0.184
5682      0.094
5773      0.092
5840      0.176
5867      0.084
6005      0.131
6190      0.085
6329      0.072
6439      0.237
6604      0.111
6680      0.179
6696      0.072
6829      0.111
6934      0.069
7073      0.067
7485      0.111
7580      0.059
7664      0.096
7686      0.083
7688      0.094
7714      0.08
7837      0.043
