53
t_index   tf-idf    
77        0.002
226       0.267
360       0.121
906       0.098
1012      0.121
1130      0.086
1230      0.057
1297      0.121
1362      0.079
1547      0.087
1612      0.114
1698      0.086
2058      0.104
2309      0.096
2583      0.063
2770      0.072
3111      0.109
3224      0.267
3278      0.121
3325      0.059
3397      0.065
3436      0.098
3509      0.134
3598      0.134
3655      0.535
3849      0.089
3870      0.075
4081      0.043
4120      0.045
4187      0.054
4447      0.121
4615      0.242
4951      0.094
4991      0.046
5333      0.114
5337      0.121
5596      0.075
5667      0.085
5677      0.254
5679      0.114
5773      0.094
5828      0.096
5836      0.068
5899      0.092
5922      0.096
6240      0.086
6502      0.06
6700      0.134
6746      0.121
7604      0.087
7686      0.169
7737      0.134
7753      0.059
