49
t_index   tf-idf    
118       0.003
226       0.419
422       0.126
874       0.065
977       0.066
1146      0.126
1175      0.087
1208      0.074
1251      0.113
1343      0.063
1702      0.056
1842      0.09
2078      0.103
2149      0.14
2164      0.14
2439      0.078
2518      0.087
2703      0.14
2706      0.436
2847      0.054
2876      0.078
2880      0.088
2909      0.074
3042      0.09
3173      0.067
3174      0.08
3212      0.063
3278      0.126
3655      0.419
3760      0.07
3811      0.119
4018      0.075
4162      0.076
4614      0.079
4828      0.172
4887      0.092
4894      0.14
4991      0.048
5000      0.09
5338      0.119
5848      0.14
6076      0.096
6105      0.119
6758      0.096
6996      0.109
7385      0.126
7664      0.103
7705      0.126
7838      0.096
