62
t_index   tf-idf    
47        0.001
226       0.22
392       0.086
408       0.061
467       0.07
471       0.048
548       0.11
593       0.047
743       0.083
1021      0.064
1032      0.076
1136      0.074
1186      0.059
1453      0.072
1514      0.086
1557      0.264
1711      0.068
1870      0.063
2308      0.11
2315      0.086
2339      0.073
2340      0.065
2518      0.068
2558      0.151
2564      0.039
2583      0.052
2644      0.089
2825      0.065
2873      0.049
3182      0.11
3278      0.199
3655      0.549
3663      0.062
4097      0.11
4449      0.135
5000      0.07
5027      0.083
5092      0.22
5319      0.073
5589      0.081
5811      0.1
5836      0.056
5868      0.231
6000      0.058
6081      0.166
6102      0.086
6246      0.047
6292      0.196
6312      0.151
6440      0.056
6627      0.058
6703      0.086
6711      0.11
6763      0.11
6875      0.089
6876      0.074
6989      0.093
6991      0.093
7043      0.11
7604      0.072
7694      0.076
7773      0.086
