50
t_index   tf-idf    
226       0.006
350       0.106
471       0.069
572       0.125
606       0.16
682       0.136
1316      0.117
1460      0.108
2111      0.125
2288      0.145
2471      0.108
2593      0.091
2653      0.074
2813      0.112
3173      0.077
3543      0.115
3563      0.125
3655      0.479
3723      0.16
3840      0.16
4065      0.121
4120      0.054
4136      0.121
4138      0.117
4436      0.069
4461      0.115
4712      0.136
4717      0.075
5027      0.121
5198      0.076
5356      0.112
5772      0.125
6134      0.199
6223      0.169
6398      0.11
6502      0.072
6585      0.145
6721      0.136
6819      0.089
6981      0.115
7058      0.06
7077      0.102
7243      0.121
7328      0.102
7344      0.108
7385      0.145
7527      0.336
7543      0.125
7728      0.136
7824      0.094
