54
t_index   tf-idf    
29        0.002
416       0.134
556       0.138
593       0.076
625       0.108
806       0.083
817       0.151
881       0.248
1091      0.117
1147      0.134
1226      0.177
1230      0.075
1405      0.124
1518      0.16
1677      0.11
1689      0.16
1850      0.144
1866      0.16
1915      0.177
1936      0.138
2085      0.177
2144      0.127
2229      0.151
2467      0.066
2634      0.144
2667      0.187
2668      0.151
2847      0.068
2923      0.098
2937      0.138
3142      0.16
3173      0.171
3278      0.16
3503      0.105
3543      0.127
3655      0.177
3874      0.086
3905      0.124
3910      0.144
4029      0.1
4187      0.072
4540      0.138
4809      0.057
4991      0.061
5041      0.144
5144      0.108
5198      0.084
5206      0.105
5751      0.177
5880      0.177
5919      0.144
6965      0.13
7345      0.16
7583      0.151
