46
t_index   tf-idf    
114       0.003
330       0.173
379       0.134
481       0.131
1211      0.149
1319      0.191
1345      0.129
1778      0.145
1894      0.163
1897      0.191
2150      0.145
2239      0.104
2335      0.127
2464      0.163
2513      0.163
2568      0.155
2583      0.09
2667      0.101
2686      0.097
2847      0.074
2952      0.155
3115      0.121
3173      0.277
3212      0.086
3278      0.173
3321      0.127
3342      0.173
3436      0.141
3870      0.106
4677      0.201
4809      0.122
4837      0.189
4970      0.191
4979      0.092
5261      0.163
5682      0.137
5958      0.129
6193      0.173
7012      0.111
7385      0.173
7391      0.131
7408      0.095
7601      0.119
7734      0.163
7785      0.191
7804      0.124
