47
t_index   tf-idf    
23        0.003
226       0.158
851       0.143
1014      0.158
1343      0.071
1560      0.083
1607      0.143
1677      0.098
1712      0.209
1829      0.095
1841      0.173
2150      0.239
2558      0.144
2583      0.074
2718      0.134
2847      0.061
2973      0.119
3336      0.116
3415      0.095
3452      0.143
3568      0.108
3655      0.158
3824      0.158
3875      0.096
4535      0.268
4543      0.113
4677      0.083
4825      0.103
4991      0.108
5291      0.134
5773      0.111
5810      0.119
6168      0.123
6235      0.113
6239      0.158
6252      0.213
6378      0.429
6475      0.158
6737      0.158
6875      0.064
6962      0.128
7102      0.123
7257      0.06
7308      0.119
7406      0.082
7488      0.113
7686      0.1
