38
t_index   tf-idf    
186       0.002
261       0.209
471       0.058
1026      0.074
1335      0.114
1374      0.094
1540      0.079
1567      0.114
1911      0.06
2505      0.104
2667      0.071
2705      0.121
3173      0.064
3224      0.4
3236      0.121
3248      0.121
3325      0.059
3377      0.072
3655      0.534
3874      0.064
3989      0.094
4022      0.072
4673      0.084
4906      0.114
4915      0.094
4991      0.046
5168      0.491
5669      0.133
5780      0.088
5809      0.098
6292      0.079
6298      0.133
6875      0.054
6934      0.07
6981      0.096
7328      0.086
7614      0.068
7686      0.084
