36
t_index   tf-idf    
226       0.006
489       0.189
593       0.09
611       0.102
1513      0.178
1737      0.1
1778      0.158
2517      0.163
2880      0.132
2941      0.124
3173      0.202
3350      0.127
4268      0.209
4762      0.163
5369      0.189
5379      0.209
5772      0.163
5776      0.158
5835      0.169
6612      0.158
6630      0.113
6859      0.209
6981      0.3
6989      0.178
6996      0.163
7119      0.097
7121      0.189
7297      0.209
7333      0.209
7340      0.116
7351      0.189
7385      0.189
7577      0.169
7588      0.189
7686      0.132
7777      0.072
