33
t_index   tf-idf    
383       0.004
508       0.145
560       0.125
572       0.165
830       0.128
1343      0.095
1691      0.14
1721      0.104
2078      0.156
2462      0.103
2593      0.12
2667      0.112
2873      0.094
3173      0.306
3224      0.212
3906      0.423
4710      0.11
5021      0.128
5077      0.156
5278      0.212
5308      0.113
5713      0.172
5944      0.145
6143      0.436
6252      0.143
6754      0.114
7180      0.092
7203      0.134
7257      0.081
7385      0.192
7714      0.13
7756      0.128
7824      0.062
