61
t_index   tf-idf    
186       0.001
266       0.058
306       0.103
549       0.078
586       0.052
651       0.051
730       0.081
906       0.152
1075      0.084
1230      0.044
1343      0.046
1442      0.103
1737      0.149
1836      0.062
1938      0.103
1963      0.088
1986      0.07
2048      0.073
2403      0.07
2732      0.076
2880      0.065
3072      0.078
3173      0.1
3224      0.207
3278      0.094
3377      0.056
3422      0.06
3721      0.671
3884      0.058
3965      0.187
4094      0.058
4119      0.052
4120      0.035
4339      0.053
4433      0.071
4436      0.045
4760      0.207
4773      0.062
4825      0.067
4894      0.207
5233      0.063
5297      0.055
5301      0.103
5308      0.055
5335      0.094
5461      0.064
5688      0.187
5958      0.139
6173      0.073
6261      0.074
6292      0.061
6398      0.071
6721      0.088
6943      0.074
6981      0.148
7368      0.094
7580      0.047
7686      0.131
7741      0.073
7774      0.041
7824      0.03
