61
t_index  tf-idf
31     0.002
63     0.074
70     0.09
78     0.269
80     0.336
112     0.13
199     0.07
372     0.112
401     0.224
457     0.09
526     0.079
590     0.081
602     0.067
669     0.09
716     0.083
769     0.047
861     0.094
933     0.162
948     0.112
1120     0.053
1144     0.112
1200     0.061
1322     0.202
1389     0.043
1470     0.083
1520     0.083
1541     0.283
1569     0.061
1695     0.101
1705     0.071
1729     0.18
1734     0.059
1929     0.162
1940     0.056
2000     0.058
2057     0.057
2182     0.071
2210     0.111
2258     0.112
2316     0.04
2537     0.045
2600     0.09
2652     0.086
2658     0.112
2879     0.13
3004     0.061
3062     0.345
3204     0.036
3267     0.101
3342     0.059
3404     0.157
3426     0.108
3442     0.112
3493     0.112
3553     0.036
3571     0.112
3588     0.096
3615     0.117
3640     0.072
3646     0.219
3774     0.112
