217
t_index  tf-idf
25     0.0
39     0.023
78     0.026
81     0.033
82     0.02
170     0.023
208     0.045
231     0.026
244     0.016
265     0.028
271     0.024
283     0.033
311     0.033
343     0.024
363     0.024
368     0.014
429     0.021
449     0.033
466     0.03
472     0.034
496     0.136
513     0.02
529     0.03
541     0.024
573     0.03
586     0.016
610     0.025
613     0.021
616     0.017
647     0.022
664     0.056
702     0.033
719     0.026
738     0.02
768     0.028
789     0.078
828     0.023
833     0.033
857     0.017
863     0.015
864     0.021
899     0.032
940     0.038
943     0.033
949     0.024
1009     0.033
1049     0.017
1073     0.089
1077     0.017
1089     0.036
1101     0.03
1115     0.025
1118     0.033
1192     0.028
1208     0.014
1211     0.024
1253     0.026
1266     0.021
1298     0.033
1301     0.013
1322     0.059
1324     0.055
1340     0.033
1363     0.032
1421     0.025
1422     0.03
1428     0.017
1432     0.033
1451     0.018
1464     0.02
1468     0.075
1541     0.305
1547     0.046
1555     0.026
1569     0.018
1578     0.266
1609     0.026
1623     0.014
1627     0.033
1643     0.028
1651     0.023
1664     0.024
1682     0.028
1718     0.03
1723     0.033
1779     0.089
1791     0.018
1804     0.024
1833     0.024
1838     0.011
1852     0.019
1881     0.022
1891     0.023
1894     0.02
1901     0.049
1930     0.03
1940     0.016
1957     0.021
1967     0.019
1981     0.025
1983     0.147
2017     0.018
2031     0.033
2070     0.024
2075     0.018
2078     0.017
2104     0.033
2110     0.047
2138     0.03
2139     0.069
2154     0.027
2161     0.014
2180     0.026
2181     0.028
2186     0.018
2194     0.033
2206     0.023
2210     0.033
2221     0.018
2237     0.013
2241     0.013
2243     0.018
2249     0.035
2275     0.03
2300     0.045
2316     0.035
2323     0.02
2335     0.033
2339     0.04
2377     0.028
2407     0.02
2411     0.026
2440     0.012
2442     0.033
2453     0.024
2470     0.083
2476     0.103
2504     0.025
2518     0.028
2526     0.03
2537     0.013
2540     0.013
2595     0.068
2623     0.058
2632     0.028
2672     0.046
2673     0.022
2685     0.028
2699     0.028
2722     0.049
2732     0.028
2734     0.039
2738     0.017
2774     0.017
2789     0.033
2799     0.023
2832     0.111
2849     0.03
2877     0.025
2879     0.076
2955     0.02
2968     0.032
2974     0.03
2975     0.02
2990     0.132
2993     0.04
3021     0.033
3043     0.023
3092     0.033
3094     0.022
3111     0.02
3136     0.033
3138     0.062
3145     0.028
3148     0.059
3175     0.049
3176     0.033
3204     0.083
3207     0.023
3210     0.022
3236     0.028
3288     0.026
3316     0.03
3342     0.017
3343     0.025
3346     0.021
3399     0.014
3404     0.069
3406     0.047
3413     0.04
3422     0.026
3443     0.033
3447     0.042
3459     0.024
3463     0.059
3465     0.026
3474     0.019
3476     0.015
3508     0.025
3536     0.027
3545     0.035
3548     0.03
3553     0.032
3615     0.017
3640     0.021
3658     0.03
3675     0.722
3688     0.02
3722     0.02
3741     0.047
3744     0.03
3756     0.024
3760     0.046
3763     0.033
3766     0.035
3775     0.053
3790     0.025
