318
t_index  tf-idf
19     0.0
39     0.134
43     0.027
53     0.021
69     0.042
70     0.022
77     0.016
82     0.016
89     0.056
101     0.019
104     0.044
109     0.018
112     0.016
116     0.022
118     0.087
123     0.061
125     0.018
138     0.027
146     0.016
187     0.055
189     0.055
191     0.035
192     0.017
193     0.025
213     0.018
218     0.025
232     0.018
252     0.022
256     0.025
264     0.098
281     0.016
296     0.017
302     0.051
308     0.058
310     0.016
386     0.164
387     0.025
418     0.017
423     0.019
427     0.019
437     0.013
449     0.028
451     0.02
466     0.025
513     0.016
514     0.022
519     0.019
523     0.018
547     0.03
563     0.025
577     0.025
595     0.027
613     0.043
616     0.014
647     0.018
671     0.074
674     0.021
697     0.02
703     0.027
709     0.02
710     0.049
714     0.027
731     0.082
735     0.013
741     0.027
762     0.054
769     0.011
774     0.044
801     0.023
802     0.021
806     0.051
840     0.016
854     0.01
861     0.161
864     0.017
868     0.019
870     0.02
871     0.038
872     0.036
938     0.023
941     0.018
946     0.115
947     0.027
948     0.027
967     0.055
988     0.02
1002     0.027
1010     0.027
1031     0.044
1049     0.014
1060     0.03
1061     0.022
1089     0.02
1105     0.027
1120     0.039
1127     0.02
1128     0.021
1164     0.042
1172     0.023
1240     0.02
1244     0.016
1253     0.022
1273     0.046
1280     0.027
1283     0.018
1301     0.022
1318     0.021
1321     0.023
1335     0.027
1348     0.069
1350     0.016
1358     0.012
1363     0.013
1436     0.015
1443     0.02
1489     0.019
1490     0.018
1491     0.019
1502     0.016
1503     0.021
1541     0.207
1562     0.025
1565     0.019
1578     0.196
1600     0.036
1603     0.011
1623     0.035
1675     0.025
1683     0.03
1692     0.037
1696     0.025
1726     0.022
1731     0.023
1734     0.029
1754     0.022
1769     0.019
1774     0.025
1791     0.015
1821     0.02
1838     0.036
1857     0.136
1872     0.027
1885     0.044
1891     0.019
1893     0.016
1897     0.037
1912     0.021
1913     0.013
1915     0.017
1931     0.027
1935     0.018
1936     0.023
1956     0.034
1957     0.017
1967     0.016
1975     0.029
2000     0.042
2001     0.02
2010     0.032
2011     0.016
2017     0.015
2022     0.042
2034     0.018
2043     0.025
2045     0.049
2049     0.027
2050     0.019
2057     0.014
2068     0.025
2073     0.016
2080     0.019
2102     0.015
2116     0.167
2152     0.034
2157     0.025
2186     0.03
2199     0.046
2210     0.014
2214     0.109
2224     0.02
2226     0.046
2236     0.041
2261     0.025
2275     0.025
2285     0.027
2287     0.023
2295     0.016
2302     0.027
2316     0.02
2321     0.011
2324     0.021
2326     0.027
2327     0.023
2336     0.025
2339     0.033
2385     0.025
2399     0.025
2406     0.076
2440     0.02
2448     0.025
2451     0.017
2453     0.02
2454     0.025
2455     0.066
2473     0.017
2500     0.049
2503     0.013
2525     0.022
2533     0.017
2537     0.022
2540     0.011
2559     0.061
2593     0.027
2599     0.019
2615     0.027
2643     0.027
2647     0.025
2654     0.015
2658     0.027
2663     0.025
2666     0.027
2676     0.018
2697     0.02
2708     0.041
2719     0.014
2726     0.02
2762     0.036
2774     0.014
2792     0.022
2796     0.027
2815     0.022
2822     0.018
2848     0.016
2857     0.028
2861     0.015
2879     0.008
2895     0.041
2948     0.021
2949     0.082
2953     0.027
2956     0.037
2968     0.013
2973     0.017
2977     0.025
2980     0.023
2982     0.098
2984     0.11
2991     0.027
3004     0.015
3021     0.218
3047     0.025
3049     0.017
3052     0.025
3062     0.021
3063     0.023
3070     0.014
3104     0.01
3131     0.023
3135     0.022
3148     0.016
3157     0.019
3200     0.02
3204     0.043
3210     0.018
3230     0.019
3239     0.027
3242     0.028
3253     0.074
3282     0.019
3299     0.014
3326     0.025
3346     0.017
3356     0.02
3377     0.018
3384     0.023
3404     0.402
3406     0.02
3421     0.02
3423     0.014
3424     0.015
3426     0.013
3447     0.012
3474     0.016
3476     0.013
3486     0.023
3489     0.018
3511     0.025
3515     0.038
3519     0.027
3526     0.063
3545     0.014
3557     0.027
3562     0.027
3588     0.047
3640     0.018
3651     0.02
3660     0.03
3666     0.014
3667     0.025
3675     0.518
3682     0.023
3688     0.017
3689     0.091
3696     0.052
3703     0.029
3714     0.011
3722     0.016
3731     0.017
3733     0.041
3743     0.013
3756     0.02
3766     0.015
3769     0.012
3773     0.02
3775     0.073
3790     0.042
3804     0.014
3805     0.022
