63
t_index  tf-idf
21     0.002
25     0.085
31     0.106
157     0.126
539     0.091
674     0.097
801     0.106
805     0.094
806     0.079
912     0.089
1111     0.126
1244     0.075
1252     0.114
1343     0.064
1360     0.101
1410     0.114
1428     0.064
1467     0.109
1507     0.126
1541     0.426
1569     0.069
1674     0.094
1696     0.114
1734     0.066
1793     0.073
1858     0.195
1909     0.107
2069     0.126
2083     0.114
2116     0.091
2135     0.067
2153     0.114
2236     0.094
2277     0.097
2299     0.097
2316     0.091
2327     0.107
2382     0.252
2492     0.126
2500     0.076
2503     0.06
2537     0.025
2718     0.126
2734     0.049
2868     0.122
2869     0.098
2879     0.11
3018     0.114
3104     0.046
3204     0.04
3218     0.077
3225     0.064
3247     0.071
3336     0.252
3404     0.089
3457     0.041
3519     0.126
3588     0.108
3675     0.379
3689     0.07
3696     0.061
3725     0.072
3804     0.131
