44
t_index  tf-idf
98     0.003
123     0.059
380     0.142
457     0.148
501     0.124
670     0.334
742     0.081
775     0.087
1071     0.113
1200     0.101
1355     0.156
1379     0.133
1541     0.467
1542     0.107
1705     0.117
1714     0.166
2057     0.094
2171     0.193
2398     0.162
2508     0.171
2537     0.037
2540     0.143
2553     0.075
2606     0.111
2646     0.121
2676     0.124
2711     0.113
2734     0.072
2868     0.089
2869     0.072
2907     0.193
2948     0.142
2976     0.104
3168     0.107
3231     0.142
3281     0.185
3342     0.098
3404     0.26
3406     0.133
3515     0.085
3661     0.111
3775     0.099
3790     0.071
3796     0.107
