143
t_index  tf-idf
30     0.001
47     0.082
105     0.057
150     0.044
159     0.147
254     0.054
256     0.038
269     0.082
296     0.052
303     0.093
424     0.138
454     0.074
466     0.15
474     0.065
487     0.161
501     0.219
585     0.074
586     0.041
630     0.075
664     0.046
742     0.036
762     0.041
801     0.138
802     0.063
840     0.099
853     0.051
854     0.031
913     0.082
950     0.063
1127     0.059
1152     0.038
1170     0.038
1174     0.065
1191     0.063
1227     0.053
1259     0.043
1264     0.163
1301     0.064
1308     0.097
1362     0.045
1363     0.08
1390     0.065
1397     0.087
1413     0.063
1436     0.046
1443     0.061
1444     0.054
1465     0.057
1541     0.138
1569     0.089
1578     0.074
1581     0.11
1606     0.069
1617     0.074
1643     0.069
1648     0.082
1677     0.082
1727     0.069
1766     0.069
1769     0.056
1837     0.069
1838     0.027
1850     0.103
1891     0.028
1901     0.061
1915     0.051
1928     0.063
1940     0.041
1962     0.115
1975     0.086
1985     0.074
2017     0.044
2022     0.085
2057     0.042
2089     0.056
2173     0.065
2195     0.061
2206     0.056
2212     0.063
2219     0.085
2223     0.054
2224     0.059
2235     0.126
2237     0.031
2241     0.032
2290     0.082
2299     0.063
2302     0.027
2304     0.065
2310     0.063
2316     0.088
2418     0.053
2440     0.03
2459     0.115
2462     0.063
2473     0.05
2497     0.121
2533     0.051
2565     0.082
2568     0.082
2605     0.055
2679     0.069
2734     0.032
2742     0.043
2861     0.09
2907     0.057
2953     0.082
2987     0.074
3000     0.036
3049     0.103
3070     0.127
3076     0.061
3080     0.049
3134     0.074
3138     0.052
3173     0.069
3204     0.052
3207     0.056
3225     0.041
3377     0.053
3381     0.093
3399     0.108
3404     0.287
3406     0.059
3447     0.034
3451     0.063
3472     0.064
3492     0.055
3515     0.038
3545     0.043
3548     0.074
3553     0.026
3602     0.069
3613     0.02
3615     0.043
3629     0.065
3643     0.048
3675     0.327
3688     0.153
3743     0.039
3784     0.082
3790     0.063
3800     0.05
