175
t_index  tf-idf
20     0.0
22     0.035
88     0.022
97     0.068
109     0.03
114     0.035
124     0.04
165     0.036
174     0.036
202     0.025
215     0.042
219     0.038
244     0.045
245     0.034
262     0.047
283     0.047
296     0.03
297     0.033
310     0.027
388     0.042
429     0.03
468     0.054
472     0.024
483     0.024
488     0.035
519     0.066
535     0.035
543     0.075
546     0.047
554     0.04
562     0.031
616     0.072
666     0.047
713     0.077
727     0.034
737     0.04
757     0.088
769     0.02
775     0.022
802     0.036
853     0.029
856     0.042
882     0.074
920     0.019
993     0.038
1049     0.024
1063     0.06
1091     0.034
1092     0.038
1120     0.067
1152     0.022
1196     0.085
1227     0.03
1261     0.033
1265     0.042
1290     0.02
1301     0.019
1318     0.036
1345     0.04
1350     0.028
1358     0.04
1389     0.018
1392     0.042
1398     0.268
1439     0.04
1444     0.031
1452     0.047
1454     0.047
1459     0.04
1467     0.081
1473     0.033
1496     0.042
1541     0.356
1569     0.026
1578     0.592
1610     0.024
1638     0.027
1665     0.047
1690     0.047
1694     0.029
1734     0.025
1737     0.07
1759     0.047
1776     0.047
1787     0.042
1793     0.027
1821     0.035
1852     0.028
1914     0.025
1918     0.024
1919     0.113
1929     0.034
1942     0.038
1950     0.047
1951     0.031
2000     0.024
2010     0.028
2022     0.049
2057     0.048
2115     0.059
2155     0.038
2160     0.035
2182     0.059
2236     0.035
2237     0.036
2299     0.036
2316     0.034
2339     0.029
2355     0.03
2385     0.042
2409     0.042
2442     0.047
2456     0.023
2457     0.144
2465     0.032
2483     0.029
2503     0.044
2510     0.031
2525     0.037
2537     0.009
2589     0.025
2605     0.063
2616     0.033
2628     0.042
2648     0.042
2660     0.038
2722     0.035
2748     0.047
2777     0.047
2861     0.026
2864     0.042
2879     0.054
2906     0.036
2908     0.035
2956     0.032
2957     0.042
2960     0.036
2975     0.029
3043     0.032
3049     0.03
3053     0.047
3134     0.042
3138     0.03
3144     0.047
3155     0.036
3168     0.027
3210     0.031
3264     0.04
3299     0.048
3330     0.047
3387     0.038
3404     0.297
3406     0.034
3411     0.07
3413     0.029
3474     0.054
3476     0.022
3483     0.042
3524     0.034
3589     0.035
3613     0.011
3654     0.029
3660     0.026
3662     0.035
3675     0.234
3677     0.042
3688     0.029
3689     0.026
3705     0.047
3714     0.019
3746     0.026
3766     0.025
3771     0.036
3775     0.025
3785     0.04
