199
t_index  tf-idf
4     0.0
39     0.042
63     0.04
69     0.047
75     0.122
82     0.036
89     0.041
93     0.06
112     0.105
123     0.019
164     0.03
190     0.054
229     0.04
231     0.048
233     0.048
252     0.097
256     0.056
269     0.06
408     0.075
411     0.048
416     0.051
418     0.038
423     0.042
466     0.056
472     0.031
474     0.048
549     0.048
562     0.079
613     0.096
667     0.11
701     0.102
703     0.06
735     0.029
762     0.06
805     0.045
811     0.06
854     0.023
884     0.036
899     0.029
900     0.037
904     0.054
942     0.097
949     0.045
1009     0.06
1049     0.062
1060     0.135
1072     0.109
1077     0.064
1079     0.102
1081     0.041
1105     0.121
1119     0.09
1120     0.086
1208     0.053
1259     0.032
1268     0.047
1292     0.064
1295     0.045
1343     0.031
1382     0.054
1389     0.047
1421     0.047
1428     0.031
1436     0.068
1451     0.033
1525     0.045
1541     0.408
1578     0.109
1600     0.04
1601     0.038
1610     0.031
1617     0.054
1623     0.105
1662     0.051
1726     0.048
1731     0.051
1736     0.054
1755     0.044
1756     0.047
1773     0.06
1838     0.039
1842     0.054
1891     0.021
1893     0.035
1909     0.051
1956     0.038
1957     0.038
1967     0.069
1983     0.045
2002     0.06
2052     0.054
2053     0.121
2057     0.031
2073     0.036
2102     0.133
2104     0.121
2124     0.034
2139     0.032
2150     0.06
2154     0.049
2182     0.038
2200     0.048
2210     0.03
2217     0.036
2218     0.023
2224     0.044
2226     0.102
2237     0.023
2249     0.064
2289     0.054
2292     0.054
2300     0.027
2302     0.02
2387     0.162
2406     0.034
2431     0.119
2440     0.022
2448     0.054
2473     0.037
2475     0.031
2503     0.057
2537     0.121
2540     0.023
2541     0.045
2548     0.039
2549     0.06
2575     0.04
2582     0.121
2628     0.054
2654     0.034
2694     0.054
2698     0.087
2719     0.031
2753     0.054
2758     0.035
2803     0.045
2822     0.04
2856     0.045
2879     0.088
2882     0.042
2885     0.06
2903     0.046
2904     0.039
2949     0.06
2952     0.028
2990     0.048
3059     0.042
3077     0.054
3079     0.048
3155     0.047
3173     0.102
3204     0.019
3210     0.04
3230     0.085
3251     0.04
3288     0.097
3290     0.025
3340     0.06
3342     0.032
3346     0.115
3358     0.044
3376     0.09
3390     0.06
3395     0.022
3404     0.17
3426     0.029
3439     0.025
3447     0.026
3457     0.02
3459     0.045
3463     0.073
3470     0.04
3474     0.035
3480     0.045
3483     0.109
3491     0.041
3510     0.09
3524     0.087
3613     0.015
3615     0.032
3616     0.034
3622     0.06
3640     0.078
3654     0.111
3667     0.054
3671     0.051
3675     0.181
3695     0.034
3716     0.06
3724     0.073
3731     0.038
3733     0.122
3757     0.042
3765     0.071
3766     0.129
3775     0.032
3788     0.06
3794     0.021
3795     0.027
