186
t_index  tf-idf
26     0.0
30     0.045
39     0.035
71     0.09
104     0.04
112     0.029
125     0.129
146     0.03
165     0.039
180     0.1
187     0.05
190     0.181
213     0.033
219     0.04
231     0.04
256     0.023
290     0.034
302     0.031
310     0.029
339     0.05
437     0.025
451     0.036
457     0.04
472     0.026
501     0.101
534     0.039
539     0.036
562     0.033
604     0.034
613     0.096
672     0.039
677     0.036
724     0.05
735     0.024
742     0.044
757     0.063
762     0.025
764     0.045
775     0.024
794     0.05
838     0.042
854     0.038
870     0.036
899     0.024
976     0.05
995     0.045
1017     0.04
1021     0.042
1032     0.136
1050     0.034
1073     0.045
1115     0.039
1157     0.151
1170     0.023
1172     0.042
1191     0.039
1217     0.045
1266     0.064
1268     0.039
1270     0.037
1284     0.077
1290     0.043
1291     0.033
1293     0.05
1358     0.085
1377     0.042
1379     0.036
1389     0.019
1459     0.085
1465     0.035
1468     0.029
1470     0.037
1490     0.065
1500     0.039
1541     0.169
1542     0.029
1569     0.027
1578     0.136
1603     0.021
1623     0.065
1659     0.05
1683     0.084
1692     0.067
1704     0.045
1714     0.045
1737     0.037
1742     0.038
1758     0.031
1759     0.05
1769     0.034
1804     0.112
1812     0.05
1901     0.075
1915     0.031
1921     0.05
1929     0.036
1956     0.031
1962     0.035
1967     0.029
2000     0.026
2062     0.04
2081     0.024
2097     0.037
2108     0.09
2114     0.039
2115     0.032
2161     0.084
2206     0.034
2210     0.025
2223     0.066
2300     0.023
2302     0.016
2316     0.036
2324     0.039
2339     0.062
2347     0.036
2398     0.176
2405     0.05
2407     0.031
2429     0.05
2453     0.037
2460     0.045
2475     0.026
2482     0.085
2500     0.03
2503     0.024
2525     0.04
2533     0.031
2537     0.02
2540     0.019
2541     0.037
2553     0.122
2558     0.034
2584     0.064
2595     0.034
2641     0.05
2672     0.071
2673     0.033
2690     0.039
2738     0.025
2823     0.1
2833     0.04
2879     0.073
2913     0.301
2949     0.025
2955     0.03
2976     0.17
2990     0.04
3000     0.022
3049     0.032
3067     0.05
3080     0.03
3175     0.075
3204     0.016
3242     0.026
3261     0.05
3267     0.045
3299     0.026
3305     0.042
3312     0.036
3376     0.037
3385     0.05
3387     0.04
3404     0.247
3412     0.045
3426     0.024
3446     0.05
3491     0.034
3515     0.046
3516     0.061
3550     0.05
3553     0.081
3556     0.05
3611     0.032
3615     0.026
3655     0.035
3675     0.502
3685     0.036
3703     0.027
3714     0.02
3733     0.051
3735     0.04
3759     0.067
3761     0.045
3775     0.054
3790     0.058
