171
t_index  tf-idf
4     0.0
39     0.049
63     0.046
69     0.054
75     0.142
82     0.042
89     0.048
93     0.07
112     0.122
123     0.023
164     0.035
190     0.063
229     0.046
231     0.056
233     0.056
252     0.113
256     0.033
269     0.07
408     0.088
411     0.056
416     0.059
418     0.044
423     0.049
466     0.065
472     0.037
474     0.056
549     0.056
562     0.093
613     0.089
667     0.128
701     0.119
703     0.07
762     0.07
805     0.052
811     0.07
854     0.026
899     0.034
900     0.043
904     0.063
942     0.056
949     0.052
1009     0.07
1049     0.072
1060     0.118
1072     0.063
1077     0.037
1079     0.119
1081     0.047
1119     0.105
1120     0.067
1208     0.031
1259     0.037
1268     0.054
1292     0.037
1295     0.052
1382     0.063
1389     0.054
1421     0.054
1428     0.036
1436     0.04
1541     0.415
1578     0.063
1601     0.045
1610     0.037
1617     0.063
1623     0.122
1726     0.056
1736     0.063
1755     0.051
1756     0.054
1773     0.07
1838     0.023
1842     0.063
1891     0.024
1893     0.041
1909     0.03
1956     0.044
1967     0.04
1983     0.052
2002     0.07
2073     0.042
2102     0.117
2104     0.141
2124     0.039
2139     0.037
2150     0.07
2154     0.057
2182     0.045
2210     0.035
2217     0.042
2218     0.027
2224     0.051
2226     0.119
2237     0.027
2249     0.074
2292     0.063
2300     0.032
2302     0.023
2387     0.189
2406     0.039
2431     0.139
2448     0.063
2473     0.043
2475     0.036
2503     0.067
2537     0.113
2540     0.027
2541     0.052
2548     0.045
2549     0.07
2582     0.141
2694     0.063
2698     0.051
2719     0.036
2753     0.063
2758     0.04
2822     0.046
2879     0.082
2885     0.07
2903     0.027
2904     0.045
2949     0.07
2952     0.032
2990     0.056
3059     0.049
3077     0.063
3079     0.056
3155     0.054
3173     0.119
3204     0.022
3210     0.046
3230     0.099
3288     0.113
3290     0.029
3340     0.07
3342     0.037
3346     0.134
3376     0.105
3395     0.025
3404     0.099
3426     0.034
3439     0.029
3447     0.03
3459     0.052
3463     0.043
3470     0.046
3474     0.041
3476     0.032
3480     0.052
3483     0.063
3491     0.047
3510     0.052
3524     0.102
3613     0.017
3616     0.02
3640     0.091
3654     0.086
3667     0.063
3671     0.059
3675     0.211
3695     0.04
3724     0.043
3731     0.045
3733     0.142
3757     0.049
3765     0.083
3766     0.113
3775     0.038
3788     0.07
3794     0.024
3795     0.032
