51
t_index  tf-idf
19     0.002
25     0.131
63     0.129
149     0.146
165     0.151
213     0.129
429     0.126
535     0.146
592     0.131
602     0.116
727     0.141
734     0.141
769     0.082
775     0.278
874     0.124
900     0.12
1399     0.151
1664     0.146
1741     0.157
1852     0.115
1858     0.101
1891     0.068
1894     0.122
1980     0.122
2044     0.141
2078     0.101
2116     0.07
2241     0.077
2327     0.083
2406     0.109
2537     0.039
2540     0.076
2589     0.106
2711     0.12
2857     0.1
2861     0.108
2879     0.057
2980     0.165
3070     0.101
3104     0.072
3198     0.137
3204     0.062
3205     0.146
3299     0.199
3404     0.275
3473     0.196
3666     0.101
3675     0.391
3749     0.129
3775     0.105
3804     0.101
