236
t_index  tf-idf
25     0.001
62     0.044
75     0.033
101     0.034
107     0.039
112     0.028
114     0.036
122     0.046
123     0.031
125     0.063
150     0.026
158     0.037
166     0.031
169     0.044
199     0.03
202     0.026
209     0.039
223     0.049
230     0.032
244     0.047
256     0.068
296     0.031
307     0.031
315     0.049
322     0.041
333     0.041
365     0.03
383     0.049
418     0.06
451     0.035
466     0.022
501     0.065
502     0.049
512     0.049
525     0.036
549     0.039
561     0.072
564     0.039
566     0.044
586     0.049
587     0.039
594     0.049
601     0.049
613     0.015
616     0.025
675     0.064
686     0.049
701     0.041
729     0.097
735     0.023
737     0.041
762     0.024
769     0.061
808     0.049
854     0.018
868     0.034
891     0.049
917     0.034
946     0.041
973     0.044
980     0.049
1004     0.035
1005     0.041
1009     0.049
1023     0.044
1062     0.041
1064     0.041
1073     0.044
1112     0.032
1119     0.036
1120     0.023
1159     0.031
1160     0.037
1174     0.039
1198     0.049
1216     0.049
1234     0.031
1242     0.058
1244     0.029
1253     0.039
1261     0.034
1292     0.051
1301     0.019
1319     0.156
1328     0.039
1350     0.029
1355     0.041
1358     0.061
1359     0.049
1363     0.024
1407     0.041
1410     0.044
1428     0.074
1444     0.032
1451     0.134
1467     0.021
1474     0.044
1509     0.03
1541     0.123
1542     0.028
1566     0.041
1569     0.026
1575     0.159
1578     0.131
1597     0.072
1600     0.032
1605     0.044
1610     0.025
1618     0.049
1631     0.036
1634     0.041
1638     0.028
1665     0.194
1683     0.027
1689     0.041
1693     0.021
1711     0.028
1737     0.036
1745     0.037
1768     0.041
1793     0.084
1800     0.033
1850     0.061
1852     0.028
1888     0.034
1891     0.067
1894     0.03
1913     0.024
1929     0.035
1935     0.032
1940     0.073
1950     0.049
1951     0.033
1957     0.061
1967     0.028
2000     0.025
2006     0.049
2022     0.076
2057     0.025
2078     0.025
2115     0.061
2122     0.108
2161     0.02
2173     0.039
2186     0.027
2210     0.024
2223     0.064
2236     0.036
2237     0.055
2269     0.049
2271     0.037
2281     0.03
2286     0.049
2290     0.049
2296     0.049
2300     0.022
2302     0.032
2304     0.039
2316     0.052
2318     0.049
2320     0.036
2339     0.059
2406     0.054
2408     0.049
2419     0.049
2440     0.106
2497     0.024
2536     0.034
2537     0.019
2546     0.035
2562     0.087
2575     0.032
2586     0.041
2612     0.035
2643     0.049
2654     0.054
2672     0.034
2673     0.032
2693     0.393
2708     0.036
2720     0.044
2741     0.044
2762     0.032
2774     0.077
2879     0.056
2939     0.021
2953     0.049
2971     0.075
2975     0.03
2990     0.039
2999     0.039
3015     0.049
3021     0.097
3058     0.049
3070     0.025
3077     0.044
3107     0.039
3111     0.058
3128     0.064
3136     0.049
3138     0.031
3147     0.029
3148     0.029
3155     0.037
3167     0.033
3180     0.044
3204     0.077
3225     0.098
3311     0.023
3342     0.051
3362     0.044
3366     0.049
3404     0.205
3406     0.07
3412     0.044
3421     0.036
3422     0.039
3476     0.022
3489     0.033
3491     0.033
3495     0.044
3515     0.022
3524     0.035
3553     0.031
3577     0.044
3588     0.166
3613     0.024
3637     0.044
3644     0.054
3646     0.189
3647     0.306
3660     0.054
3675     0.194
3719     0.059
3775     0.052
3790     0.112
