33
t_index  tf-idf
21     0.005
380     0.204
701     0.223
775     0.125
901     0.181
918     0.155
1071     0.162
1184     0.212
1308     0.157
1358     0.112
1459     0.223
1541     0.223
1578     0.238
1657     0.238
1725     0.162
1766     0.223
2070     0.197
2161     0.111
2171     0.139
2217     0.157
2288     0.191
2300     0.12
2508     0.122
2646     0.174
2740     0.174
2868     0.128
2869     0.103
2948     0.204
3070     0.137
3168     0.153
3315     0.144
3613     0.128
3675     0.264
