97
t_index  tf-idf
8     0.001
18     0.075
27     0.066
33     0.068
39     0.062
57     0.089
78     0.071
112     0.103
123     0.029
229     0.029
244     0.043
303     0.051
322     0.075
375     0.029
449     0.045
498     0.046
519     0.062
525     0.066
535     0.066
576     0.066
630     0.041
637     0.416
643     0.023
710     0.08
762     0.044
797     0.049
834     0.075
885     0.131
1050     0.061
1120     0.042
1143     0.066
1173     0.075
1193     0.062
1217     0.08
1233     0.068
1301     0.07
1343     0.045
1348     0.113
1366     0.071
1432     0.045
1451     0.049
1493     0.117
1541     0.075
1578     0.319
1602     0.068
1638     0.051
1683     0.049
1706     0.066
1787     0.08
1838     0.029
1891     0.031
1915     0.055
1938     0.089
2107     0.068
2112     0.04
2218     0.033
2237     0.034
2302     0.029
2316     0.064
2349     0.08
2448     0.08
2451     0.056
2454     0.08
2503     0.042
2515     0.1
2585     0.08
2879     0.103
2949     0.089
2952     0.041
2953     0.089
3128     0.058
3204     0.028
3218     0.054
3230     0.062
3385     0.089
3395     0.064
3404     0.436
3406     0.064
3486     0.075
3505     0.16
3515     0.041
3524     0.064
3526     0.137
3534     0.177
3588     0.038
3604     0.089
3615     0.046
3616     0.05
3636     0.061
3660     0.098
3675     0.266
3698     0.066
3707     0.071
3731     0.056
3743     0.043
3775     0.047
3794     0.031
