36
t_index  tf-idf
1     0.005
112     0.104
146     0.109
220     0.18
354     0.127
693     0.116
712     0.145
882     0.095
1077     0.095
1089     0.066
1410     0.162
1541     0.608
1569     0.098
1578     0.325
1858     0.093
1909     0.076
2116     0.195
2237     0.069
2327     0.152
2407     0.11
2440     0.066
2475     0.093
2540     0.07
2706     0.18
2857     0.092
2907     0.063
2975     0.112
3063     0.152
3104     0.066
3125     0.139
3162     0.289
3204     0.057
3242     0.094
3404     0.127
3548     0.162
3666     0.093
