126
t_index  tf-idf
19     0.0
27     0.087
125     0.038
141     0.059
202     0.032
218     0.053
224     0.059
261     0.053
281     0.177
296     0.037
326     0.059
384     0.094
397     0.047
437     0.029
466     0.027
547     0.032
586     0.059
667     0.106
686     0.059
701     0.049
743     0.059
762     0.029
778     0.049
800     0.049
843     0.059
854     0.044
857     0.03
871     0.041
901     0.04
908     0.053
1027     0.039
1042     0.049
1053     0.041
1200     0.032
1242     0.035
1261     0.041
1290     0.025
1294     0.053
1348     0.05
1350     0.035
1362     0.032
1363     0.029
1389     0.023
1436     0.066
1442     0.059
1465     0.041
1467     0.025
1541     0.148
1569     0.064
1578     0.37
1603     0.048
1621     0.055
1664     0.087
1706     0.044
1830     0.053
1914     0.031
1937     0.049
1962     0.041
2022     0.03
2081     0.086
2124     0.033
2221     0.032
2242     0.049
2302     0.019
2310     0.045
2332     0.085
2339     0.072
2355     0.037
2376     0.059
2416     0.047
2440     0.085
2497     0.029
2548     0.038
2577     0.049
2591     0.059
2597     0.146
2609     0.032
2639     0.352
2646     0.039
2654     0.033
2698     0.042
2704     0.053
2734     0.023
2742     0.155
2774     0.031
2854     0.035
2867     0.049
2879     0.034
2905     0.106
2906     0.045
2926     0.053
2939     0.025
2952     0.054
2990     0.047
3043     0.04
3051     0.059
3128     0.039
3175     0.044
3202     0.039
3204     0.019
3225     0.03
3255     0.037
3404     0.206
3421     0.131
3442     0.059
3447     0.074
3474     0.068
3491     0.039
3513     0.045
3515     0.027
3530     0.047
3553     0.019
3620     0.117
3660     0.032
3675     0.528
3678     0.081
3703     0.032
3722     0.035
3725     0.067
3756     0.042
3757     0.041
3766     0.063
3772     0.059
3773     0.044
3775     0.031
3790     0.023
