141
t_index  tf-idf
123     0.0
125     0.037
146     0.034
150     0.03
166     0.037
334     0.057
428     0.046
449     0.144
472     0.059
501     0.038
613     0.127
668     0.051
677     0.041
714     0.057
716     0.042
721     0.057
723     0.04
724     0.057
735     0.027
739     0.042
802     0.044
806     0.036
853     0.071
854     0.021
872     0.15
899     0.055
991     0.051
997     0.103
1009     0.057
1022     0.051
1027     0.038
1032     0.051
1049     0.029
1164     0.044
1191     0.044
1194     0.046
1213     0.046
1227     0.037
1284     0.044
1290     0.025
1291     0.075
1301     0.023
1358     0.096
1397     0.03
1407     0.048
1411     0.057
1443     0.042
1444     0.075
1451     0.031
1470     0.085
1541     0.577
1575     0.038
1578     0.308
1590     0.038
1621     0.053
1623     0.025
1638     0.033
1683     0.032
1684     0.057
1698     0.057
1714     0.051
1726     0.046
1742     0.044
1791     0.032
1874     0.042
1891     0.02
1909     0.024
1918     0.029
1921     0.057
1927     0.039
1953     0.039
1957     0.036
1975     0.06
2000     0.059
2011     0.033
2034     0.038
2057     0.029
2064     0.042
2107     0.044
2115     0.036
2127     0.035
2223     0.038
2236     0.042
2302     0.019
2316     0.062
2326     0.057
2339     0.035
2354     0.046
2369     0.114
2398     0.175
2407     0.035
2453     0.085
2493     0.035
2503     0.027
2515     0.064
2525     0.023
2537     0.068
2540     0.022
2553     0.023
2588     0.042
2647     0.051
2658     0.057
2673     0.075
2734     0.067
2738     0.058
2791     0.078
2799     0.08
2830     0.039
2832     0.048
2879     0.05
2907     0.079
2910     0.037
2968     0.055
2976     0.032
3204     0.018
3218     0.035
3234     0.038
3275     0.041
3312     0.041
3346     0.036
3360     0.057
3366     0.057
3404     0.321
3406     0.041
3463     0.034
3515     0.026
3516     0.034
3523     0.051
3528     0.042
3549     0.057
3553     0.018
3588     0.024
3613     0.014
3615     0.03
3663     0.029
3675     0.228
3699     0.038
3733     0.115
3741     0.041
3775     0.091
3790     0.044
