122
t_index  tf-idf
17     0.001
164     0.035
202     0.039
276     0.092
302     0.044
303     0.041
363     0.052
368     0.09
418     0.044
491     0.064
513     0.042
562     0.047
633     0.143
641     0.05
653     0.143
681     0.057
688     0.052
690     0.071
694     0.071
723     0.05
735     0.034
762     0.106
825     0.064
828     0.201
836     0.038
915     0.055
920     0.029
929     0.071
930     0.047
940     0.041
978     0.071
979     0.234
1192     0.06
1205     0.06
1208     0.031
1269     0.071
1301     0.056
1329     0.064
1343     0.036
1348     0.03
1349     0.064
1389     0.027
1392     0.129
1436     0.04
1526     0.064
1541     0.12
1581     0.048
1596     0.055
1601     0.09
1633     0.251
1713     0.257
1717     0.047
1734     0.037
1867     0.096
1893     0.084
1908     0.04
1927     0.049
1933     0.06
1937     0.06
1943     0.064
2011     0.041
2161     0.03
2217     0.042
2218     0.027
2249     0.038
2264     0.064
2268     0.042
2278     0.036
2281     0.044
2293     0.064
2302     0.023
2321     0.03
2323     0.129
2348     0.18
2355     0.045
2406     0.04
2475     0.037
2515     0.04
2557     0.064
2597     0.044
2632     0.06
2634     0.049
2654     0.04
2662     0.12
2680     0.036
2681     0.098
2726     0.206
2853     0.193
2869     0.083
2879     0.083
2882     0.025
2900     0.047
2931     0.079
2935     0.057
2951     0.06
3030     0.032
3078     0.049
3111     0.042
3145     0.06
3175     0.053
3218     0.044
3253     0.064
3269     0.125
3275     0.052
3281     0.071
3290     0.029
3292     0.041
3364     0.055
3404     0.201
3410     0.055
3425     0.053
3553     0.069
3658     0.064
3661     0.043
3675     0.357
3689     0.04
3711     0.098
3725     0.041
3747     0.172
3766     0.153
3769     0.032
3775     0.076
