278
t_index  tf-idf
7     0.0
18     0.018
21     0.014
22     0.016
102     0.022
114     0.016
116     0.018
159     0.02
213     0.029
219     0.018
230     0.014
260     0.018
264     0.02
293     0.015
303     0.012
307     0.014
308     0.035
310     0.076
320     0.018
343     0.049
345     0.016
370     0.022
375     0.022
383     0.022
437     0.021
438     0.055
451     0.047
466     0.01
468     0.012
491     0.02
492     0.032
541     0.032
542     0.022
547     0.012
566     0.02
568     0.018
586     0.011
616     0.022
709     0.032
762     0.011
769     0.009
792     0.02
801     0.018
803     0.013
839     0.022
854     0.016
861     0.018
896     0.014
900     0.013
908     0.02
912     0.015
914     0.022
920     0.009
951     0.018
980     0.022
993     0.018
1009     0.022
1010     0.022
1023     0.02
1049     0.011
1063     0.028
1094     0.022
1120     0.031
1124     0.015
1133     0.017
1170     0.01
1173     0.018
1174     0.018
1178     0.016
1179     0.079
1227     0.028
1242     0.013
1253     0.018
1256     0.018
1280     0.022
1292     0.012
1301     0.009
1318     0.017
1343     0.022
1348     0.009
1358     0.009
1360     0.018
1362     0.012
1363     0.021
1389     0.008
1390     0.018
1407     0.018
1422     0.02
1436     0.025
1447     0.044
1451     0.024
1460     0.034
1467     0.009
1474     0.02
1485     0.022
1490     0.014
1507     0.022
1522     0.016
1541     0.645
1562     0.02
1569     0.024
1577     0.022
1578     0.374
1581     0.015
1584     0.02
1594     0.015
1603     0.018
1642     0.018
1718     0.02
1754     0.018
1781     0.028
1793     0.013
1804     0.016
1821     0.033
1857     0.022
1858     0.011
1891     0.061
1912     0.017
1913     0.011
1918     0.033
1933     0.018
1935     0.043
1936     0.018
1940     0.033
1956     0.041
1957     0.028
1975     0.023
1979     0.016
1980     0.027
1981     0.034
1985     0.02
2005     0.013
2017     0.071
2022     0.034
2023     0.022
2030     0.218
2078     0.023
2089     0.015
2107     0.034
2112     0.02
2115     0.014
2116     0.228
2154     0.009
2155     0.018
2171     0.011
2210     0.022
2214     0.018
2221     0.012
2223     0.014
2224     0.016
2236     0.016
2237     0.025
2249     0.012
2261     0.02
2271     0.017
2287     0.018
2300     0.01
2316     0.024
2326     0.022
2327     0.018
2339     0.013
2401     0.059
2407     0.04
2417     0.044
2431     0.014
2440     0.024
2453     0.016
2466     0.074
2475     0.011
2483     0.014
2497     0.021
2503     0.041
2510     0.029
2514     0.039
2515     0.012
2525     0.026
2537     0.022
2566     0.022
2575     0.014
2584     0.014
2595     0.03
2604     0.016
2614     0.012
2636     0.015
2659     0.022
2660     0.018
2680     0.011
2694     0.02
2697     0.016
2709     0.02
2719     0.022
2732     0.018
2735     0.017
2736     0.017
2795     0.02
2802     0.018
2879     0.019
2895     0.033
2907     0.053
2915     0.018
2953     0.022
2956     0.015
2957     0.02
2982     0.063
2983     0.041
3004     0.024
3021     0.066
3062     0.017
3068     0.02
3070     0.023
3077     0.02
3104     0.04
3125     0.017
3138     0.028
3157     0.015
3162     0.018
3166     0.018
3202     0.029
3218     0.027
3225     0.033
3232     0.011
3242     0.023
3251     0.014
3260     0.037
3282     0.015
3299     0.022
3324     0.022
3337     0.022
3342     0.012
3346     0.014
3376     0.033
3377     0.014
3394     0.013
3404     0.23
3406     0.063
3412     0.059
3421     0.016
3447     0.009
3474     0.013
3476     0.01
3477     0.016
3483     0.02
3491     0.029
3504     0.018
3515     0.02
3545     0.012
3548     0.02
3557     0.022
3571     0.022
3613     0.011
3615     0.034
3643     0.013
3650     0.02
3660     0.012
3664     0.014
3665     0.02
3666     0.022
3669     0.013
3670     0.016
3675     0.35
3688     0.027
3689     0.024
3703     0.024
3715     0.016
3724     0.013
3725     0.012
3741     0.047
3748     0.018
3752     0.018
3757     0.015
3765     0.013
3768     0.013
3775     0.023
3786     0.018
3790     0.008
3802     0.016
3804     0.011
3805     0.026
