266
t_index  tf-idf
19     0.0
25     0.065
59     0.072
74     0.096
77     0.057
112     0.028
146     0.029
150     0.026
161     0.066
164     0.024
165     0.037
192     0.03
199     0.06
216     0.041
218     0.087
224     0.048
227     0.039
254     0.063
295     0.048
302     0.03
303     0.028
310     0.028
333     0.041
346     0.081
368     0.041
384     0.039
409     0.048
428     0.039
437     0.071
443     0.029
449     0.024
453     0.023
483     0.025
490     0.043
498     0.025
513     0.029
519     0.034
566     0.043
586     0.048
616     0.049
631     0.048
647     0.097
669     0.039
674     0.037
695     0.032
699     0.039
701     0.041
708     0.061
738     0.029
746     0.043
755     0.041
762     0.072
778     0.041
787     0.048
810     0.033
857     0.049
863     0.022
871     0.034
894     0.041
905     0.028
914     0.096
933     0.035
974     0.048
986     0.039
988     0.035
1009     0.048
1053     0.05
1060     0.027
1077     0.025
1102     0.039
1112     0.063
1170     0.022
1186     0.048
1203     0.033
1213     0.039
1232     0.043
1242     0.029
1244     0.029
1270     0.036
1273     0.081
1284     0.037
1291     0.032
1322     0.043
1328     0.039
1348     0.041
1363     0.023
1389     0.019
1421     0.074
1431     0.048
1444     0.032
1451     0.027
1467     0.021
1489     0.033
1501     0.063
1509     0.03
1512     0.043
1533     0.048
1541     0.041
1578     0.13
1596     0.111
1603     0.02
1615     0.095
1621     0.022
1623     0.021
1631     0.036
1635     0.041
1638     0.028
1683     0.027
1693     0.042
1694     0.03
1708     0.07
1709     0.041
1718     0.043
1729     0.039
1734     0.025
1748     0.039
1830     0.043
1838     0.078
1878     0.035
1888     0.034
1893     0.057
1913     0.094
1940     0.048
1949     0.034
1954     0.043
1956     0.03
1957     0.03
1975     0.025
1984     0.041
2000     0.025
2004     0.06
2005     0.028
2017     0.078
2022     0.075
2047     0.028
2057     0.025
2065     0.093
2073     0.029
2078     0.025
2090     0.039
2110     0.209
2115     0.03
2124     0.054
2135     0.025
2179     0.034
2186     0.027
2209     0.043
2210     0.048
2223     0.032
2224     0.07
2237     0.073
2243     0.027
2249     0.025
2263     0.077
2300     0.022
2302     0.047
2316     0.069
2320     0.036
2355     0.03
2376     0.048
2384     0.048
2392     0.096
2421     0.048
2440     0.21
2443     0.041
2455     0.039
2462     0.074
2476     0.025
2497     0.071
2503     0.023
2510     0.032
2525     0.038
2532     0.048
2537     0.01
2548     0.031
2592     0.041
2597     0.03
2604     0.036
2609     0.156
2620     0.041
2636     0.032
2648     0.043
2707     0.068
2716     0.048
2734     0.019
2737     0.037
2742     0.051
2747     0.034
2828     0.037
2840     0.037
2854     0.029
2858     0.033
2867     0.041
2879     0.167
2902     0.043
2907     0.017
2919     0.048
2920     0.041
2926     0.043
2939     0.083
2958     0.096
2971     0.037
2975     0.03
2989     0.048
2997     0.054
3004     0.026
3011     0.041
3040     0.061
3062     0.037
3070     0.025
3080     0.029
3093     0.048
3097     0.096
3148     0.029
3155     0.037
3175     0.036
3195     0.043
3204     0.046
3225     0.049
3228     0.039
3242     0.075
3247     0.027
3255     0.03
3266     0.043
3299     0.025
3311     0.023
3342     0.025
3363     0.029
3378     0.035
3380     0.048
3384     0.081
3387     0.039
3404     0.203
3406     0.035
3422     0.039
3423     0.024
3426     0.023
3447     0.02
3464     0.026
3469     0.039
3476     0.022
3490     0.043
3491     0.097
3509     0.029
3513     0.037
3515     0.045
3552     0.043
3588     0.062
3615     0.076
3620     0.096
3626     0.048
3675     0.481
3678     0.033
3685     0.035
3689     0.027
3696     0.023
3698     0.036
3703     0.026
3724     0.029
3725     0.028
3741     0.035
3768     0.085
3773     0.036
3774     0.048
3779     0.048
3793     0.048
