45
t_index  tf-idf
190     0.004
219     0.153
379     0.161
472     0.099
547     0.106
613     0.121
716     0.142
723     0.134
742     0.084
933     0.138
1006     0.322
1284     0.147
1291     0.126
1358     0.161
1377     0.161
1500     0.147
1578     0.172
1617     0.172
1623     0.083
1742     0.073
1809     0.172
1842     0.172
1897     0.131
2097     0.284
2114     0.294
2161     0.08
2237     0.073
2302     0.063
2316     0.069
2398     0.084
2440     0.069
2537     0.038
2735     0.147
2907     0.066
2952     0.088
2990     0.153
3242     0.099
3312     0.138
3378     0.138
3426     0.092
3675     0.191
3685     0.138
3733     0.096
3735     0.307
3800     0.117
