256
t_index  tf-idf
7     0.0
25     0.058
50     0.039
69     0.033
73     0.039
109     0.028
112     0.05
116     0.035
146     0.026
150     0.023
164     0.021
166     0.056
218     0.039
219     0.035
231     0.035
264     0.039
266     0.087
271     0.031
303     0.05
307     0.055
333     0.037
374     0.043
386     0.043
416     0.037
422     0.037
466     0.02
474     0.035
524     0.026
535     0.032
541     0.031
547     0.024
552     0.039
567     0.173
573     0.039
586     0.022
602     0.026
616     0.022
664     0.073
675     0.028
690     0.043
708     0.027
709     0.031
712     0.069
723     0.03
725     0.043
737     0.037
745     0.033
748     0.037
762     0.043
769     0.109
824     0.037
871     0.03
898     0.031
933     0.031
942     0.035
948     0.043
951     0.037
1010     0.043
1013     0.025
1062     0.037
1063     0.056
1076     0.033
1077     0.023
1086     0.043
1089     0.016
1105     0.043
1159     0.028
1164     0.4
1171     0.03
1191     0.033
1216     0.043
1227     0.028
1242     0.026
1244     0.052
1266     0.027
1291     0.028
1301     0.017
1324     0.037
1343     0.022
1350     0.105
1372     0.039
1389     0.067
1407     0.11
1428     0.022
1460     0.022
1467     0.037
1473     0.03
1474     0.039
1500     0.067
1509     0.027
1522     0.032
1541     0.256
1565     0.03
1578     0.117
1600     0.057
1638     0.025
1674     0.032
1675     0.039
1695     0.039
1696     0.039
1731     0.037
1738     0.039
1744     0.043
1745     0.033
1754     0.035
1764     0.039
1793     0.025
1858     0.067
1886     0.037
1891     0.03
1893     0.025
1909     0.073
1923     0.043
1930     0.039
1931     0.043
1936     0.146
1937     0.037
1957     0.027
1980     0.027
2010     0.025
2011     0.025
2022     0.067
2044     0.031
2053     0.043
2057     0.022
2073     0.052
2107     0.033
2116     0.047
2124     0.073
2154     0.017
2161     0.018
2182     0.055
2186     0.048
2210     0.021
2223     0.028
2224     0.031
2237     0.05
2243     0.024
2249     0.023
2299     0.067
2302     0.028
2306     0.039
2327     0.055
2339     0.053
2342     0.028
2361     0.037
2402     0.025
2406     0.024
2436     0.032
2440     0.016
2495     0.043
2500     0.026
2503     0.041
2525     0.017
2537     0.061
2540     0.017
2548     0.028
2557     0.078
2575     0.028
2592     0.037
2614     0.024
2616     0.03
2647     0.039
2657     0.037
2658     0.087
2668     0.043
2673     0.028
2675     0.039
2690     0.033
2693     0.039
2698     0.031
2703     0.037
2708     0.032
2715     0.03
2719     0.022
2736     0.067
2737     0.033
2759     0.033
2761     0.043
2774     0.023
2786     0.033
2833     0.035
2879     0.05
2895     0.097
2907     0.015
2914     0.035
2932     0.043
2946     0.025
2952     0.02
2956     0.059
2980     0.037
2983     0.027
2984     0.029
3000     0.019
3015     0.043
3016     0.043
3049     0.027
3079     0.035
3104     0.016
3111     0.026
3112     0.043
3140     0.043
3155     0.033
3175     0.032
3204     0.027
3205     0.032
3225     0.022
3257     0.031
3267     0.039
3278     0.033
3282     0.089
3288     0.035
3299     0.044
3330     0.043
3342     0.023
3346     0.027
3377     0.028
3404     0.426
3406     0.031
3423     0.021
3424     0.023
3470     0.028
3474     0.025
3489     0.029
3506     0.039
3515     0.02
3545     0.023
3553     0.028
3587     0.274
3588     0.019
3613     0.011
3644     0.024
3648     0.032
3666     0.022
3669     0.026
3675     0.043
3679     0.03
3688     0.027
3689     0.048
3710     0.035
3714     0.017
3718     0.029
3724     0.026
3725     0.074
3731     0.027
3739     0.039
3746     0.024
3756     0.031
3757     0.03
3766     0.023
3769     0.019
3775     0.208
3797     0.027
3804     0.09
3805     0.086
3806     0.039
