220
t_index  tf-idf
11     0.0
26     0.03
31     0.042
32     0.045
49     0.05
70     0.08
75     0.101
82     0.06
101     0.035
109     0.032
123     0.016
127     0.045
137     0.072
164     0.049
168     0.05
177     0.036
178     0.15
229     0.033
256     0.023
269     0.05
297     0.035
315     0.1
322     0.084
365     0.031
375     0.017
449     0.253
465     0.042
466     0.069
468     0.029
472     0.104
476     0.078
491     0.045
498     0.026
501     0.034
512     0.05
534     0.039
562     0.033
613     0.016
664     0.028
667     0.03
697     0.036
723     0.035
742     0.022
793     0.04
804     0.045
806     0.094
828     0.035
854     0.019
864     0.127
884     0.03
885     0.025
896     0.031
899     0.072
908     0.045
937     0.04
1009     0.05
1030     0.042
1060     0.028
1076     0.039
1091     0.036
1112     0.033
1120     0.024
1171     0.069
1181     0.05
1198     0.05
1208     0.022
1227     0.032
1290     0.022
1292     0.053
1301     0.02
1336     0.042
1348     0.043
1350     0.181
1358     0.021
1362     0.027
1363     0.024
1389     0.019
1392     0.045
1399     0.039
1410     0.045
1432     0.025
1436     0.028
1451     0.028
1452     0.05
1463     0.045
1464     0.358
1465     0.035
1468     0.029
1541     0.338
1545     0.042
1565     0.034
1566     0.042
1569     0.055
1578     0.226
1601     0.032
1610     0.052
1674     0.037
1682     0.042
1683     0.028
1692     0.034
1722     0.05
1745     0.039
1755     0.036
1756     0.039
1758     0.061
1785     0.032
1838     0.033
1850     0.032
1891     0.017
1912     0.039
1914     0.027
1928     0.039
1940     0.1
1980     0.031
1984     0.042
2018     0.036
2034     0.033
2062     0.08
2081     0.024
2089     0.034
2102     0.055
2108     0.045
2118     0.05
2144     0.036
2195     0.037
2200     0.121
2210     0.025
2218     0.057
2229     0.05
2243     0.028
2281     0.031
2316     0.054
2363     0.09
2387     0.101
2440     0.018
2445     0.1
2475     0.129
2479     0.034
2500     0.091
2503     0.118
2511     0.025
2537     0.02
2540     0.039
2597     0.031
2605     0.034
2623     0.059
2646     0.033
2679     0.042
2719     0.025
2734     0.02
2738     0.025
2757     0.04
2758     0.086
2767     0.039
2771     0.05
2774     0.027
2806     0.034
2825     0.035
2861     0.055
2874     0.05
2879     0.131
2907     0.017
2908     0.037
2946     0.058
2949     0.025
3004     0.027
3029     0.04
3030     0.045
3043     0.034
3059     0.035
3070     0.026
3111     0.03
3128     0.033
3155     0.039
3200     0.037
3204     0.111
3251     0.033
3299     0.026
3340     0.05
3342     0.027
3356     0.037
3378     0.036
3395     0.018
3399     0.044
3404     0.211
3412     0.09
3426     0.048
3439     0.021
3447     0.021
3463     0.03
3480     0.037
3484     0.04
3491     0.034
3524     0.036
3536     0.021
3545     0.053
3588     0.064
3611     0.065
3613     0.012
3640     0.065
3654     0.061
3660     0.028
3669     0.03
3670     0.037
3675     0.15
3688     0.031
3711     0.034
3719     0.031
3724     0.091
3733     0.025
3746     0.028
3748     0.042
3750     0.05
3757     0.035
3760     0.035
3766     0.027
3769     0.022
3775     0.107
3777     0.032
3802     0.037
