132
t_index  tf-idf
25     0.0
57     0.085
68     0.085
96     0.107
112     0.098
159     0.076
183     0.051
192     0.052
199     0.053
218     0.076
231     0.068
256     0.158
275     0.063
408     0.053
437     0.042
443     0.05
563     0.153
586     0.085
592     0.057
664     0.096
762     0.084
854     0.032
863     0.039
871     0.06
874     0.054
885     0.042
932     0.044
952     0.051
970     0.085
986     0.068
1005     0.071
1053     0.059
1120     0.04
1156     0.085
1170     0.078
1179     0.076
1233     0.065
1242     0.151
1244     0.05
1261     0.06
1268     0.065
1292     0.09
1301     0.033
1402     0.076
1436     0.048
1454     0.169
1467     0.036
1509     0.053
1537     0.068
1556     0.136
1575     0.056
1578     0.229
1581     0.114
1596     0.065
1603     0.035
1610     0.044
1621     0.039
1638     0.048
1693     0.11
1694     0.211
1793     0.049
1839     0.068
1912     0.065
1913     0.041
1933     0.071
1936     0.071
1980     0.053
1984     0.071
2022     0.176
2078     0.044
2115     0.054
2124     0.095
2241     0.033
2249     0.045
2302     0.056
2316     0.092
2339     0.104
2354     0.068
2355     0.054
2356     0.085
2440     0.123
2449     0.076
2479     0.057
2509     0.085
2525     0.033
2548     0.055
2575     0.056
2609     0.092
2657     0.071
2715     0.179
2734     0.066
2742     0.09
2747     0.06
2806     0.057
2854     0.05
2867     0.071
2907     0.088
2912     0.06
2946     0.049
2956     0.058
3016     0.085
3029     0.068
3115     0.061
3166     0.071
3200     0.063
3225     0.043
3232     0.042
3255     0.053
3260     0.071
3311     0.081
3402     0.048
3404     0.179
3423     0.21
3464     0.045
3476     0.039
3509     0.051
3513     0.065
3526     0.065
3553     0.027
3615     0.044
3675     0.169
3678     0.116
3688     0.158
3725     0.242
3737     0.116
3752     0.068
3766     0.045
3768     0.099
3773     0.063
3790     0.033
3796     0.049
3811     0.068
