410
t_index  tf-idf
4     0.0
18     0.016
22     0.028
23     0.019
25     0.05
26     0.011
34     0.009
44     0.019
51     0.014
63     0.012
65     0.011
66     0.009
70     0.015
77     0.011
82     0.078
93     0.019
98     0.014
101     0.013
102     0.019
104     0.03
107     0.03
112     0.022
116     0.015
122     0.018
123     0.018
125     0.073
128     0.019
135     0.014
146     0.011
150     0.01
166     0.024
175     0.063
176     0.056
177     0.027
183     0.011
191     0.059
199     0.023
202     0.01
213     0.037
222     0.014
229     0.012
244     0.009
254     0.012
256     0.017
271     0.014
275     0.014
281     0.011
296     0.024
297     0.026
302     0.012
307     0.012
320     0.015
322     0.016
331     0.014
335     0.015
336     0.418
343     0.014
375     0.025
384     0.03
391     0.019
397     0.015
404     0.019
422     0.016
423     0.013
428     0.015
429     0.012
438     0.016
466     0.034
482     0.019
483     0.01
504     0.014
523     0.049
524     0.011
535     0.014
541     0.014
553     0.019
562     0.012
564     0.015
568     0.015
575     0.034
597     0.015
601     0.037
606     0.019
616     0.01
643     0.015
664     0.021
667     0.011
728     0.017
738     0.045
757     0.012
762     0.019
775     0.009
828     0.013
837     0.056
840     0.023
842     0.019
874     0.012
877     0.051
896     0.012
901     0.013
914     0.094
920     0.008
940     0.011
941     0.013
946     0.016
947     0.056
957     0.019
959     0.017
965     0.014
969     0.016
971     0.032
1013     0.021
1024     0.016
1028     0.016
1042     0.016
1043     0.016
1049     0.01
1050     0.013
1060     0.01
1066     0.017
1073     0.017
1107     0.037
1116     0.019
1120     0.009
1124     0.013
1133     0.029
1152     0.009
1164     0.014
1170     0.061
1180     0.012
1205     0.016
1227     0.012
1233     0.014
1244     0.033
1249     0.019
1256     0.016
1259     0.01
1261     0.013
1292     0.01
1301     0.007
1305     0.017
1308     0.033
1343     0.009
1348     0.008
1355     0.063
1379     0.014
1444     0.012
1450     0.017
1451     0.031
1454     0.037
1467     0.064
1473     0.04
1484     0.019
1489     0.013
1490     0.012
1493     0.049
1503     0.029
1530     0.016
1541     0.348
1542     0.011
1547     0.013
1556     0.03
1575     0.012
1578     0.321
1580     0.037
1581     0.038
1594     0.013
1603     0.015
1615     0.012
1623     0.008
1638     0.011
1651     0.026
1665     0.019
1667     0.019
1676     0.019
1683     0.01
1704     0.017
1717     0.012
1718     0.017
1725     0.011
1731     0.016
1734     0.01
1737     0.07
1742     0.007
1752     0.176
1766     0.016
1804     0.014
1838     0.006
1850     0.036
1851     0.019
1852     0.022
1872     0.019
1873     0.181
1878     0.014
1888     0.013
1891     0.006
1894     0.012
1909     0.016
1913     0.018
1918     0.01
1932     0.037
1935     0.025
1951     0.025
1956     0.023
1966     0.019
1967     0.043
1975     0.03
2000     0.01
2011     0.021
2017     0.02
2022     0.019
2057     0.01
2062     0.03
2073     0.022
2081     0.027
2083     0.034
2089     0.013
2102     0.021
2110     0.054
2111     0.06
2112     0.009
2115     0.024
2127     0.011
2147     0.017
2161     0.016
2173     0.015
2178     0.027
2179     0.013
2182     0.036
2186     0.01
2199     0.079
2206     0.013
2209     0.017
2210     0.037
2222     0.016
2223     0.012
2235     0.014
2237     0.007
2242     0.016
2254     0.019
2264     0.068
2271     0.014
2282     0.019
2292     0.034
2299     0.014
2302     0.025
2304     0.015
2306     0.034
2310     0.014
2316     0.061
2321     0.008
2323     0.011
2338     0.014
2339     0.103
2355     0.047
2406     0.021
2417     0.019
2418     0.012
2431     0.025
2440     0.007
2453     0.014
2473     0.011
2493     0.023
2514     0.017
2515     0.011
2520     0.032
2525     0.015
2530     0.019
2533     0.012
2535     0.017
2537     0.004
2542     0.013
2557     0.017
2561     0.017
2593     0.019
2614     0.01
2618     0.016
2627     0.016
2642     0.019
2646     0.025
2673     0.025
2698     0.041
2707     0.013
2716     0.056
2734     0.022
2736     0.014
2758     0.011
2762     0.012
2770     0.019
2774     0.02
2778     0.019
2791     0.013
2806     0.013
2857     0.01
2861     0.01
2877     0.014
2879     0.043
2885     0.056
2894     0.019
2904     0.133
2906     0.014
2907     0.078
2915     0.032
2948     0.014
2955     0.022
2956     0.026
2973     0.012
2975     0.012
2988     0.015
2997     0.021
3004     0.01
3018     0.017
3040     0.012
3045     0.015
3049     0.024
3050     0.017
3055     0.019
3059     0.013
3062     0.029
3070     0.01
3102     0.016
3111     0.011
3132     0.016
3135     0.015
3136     0.037
3137     0.037
3150     0.014
3167     0.026
3168     0.011
3173     0.016
3183     0.013
3184     0.016
3189     0.019
3204     0.03
3210     0.025
3215     0.019
3225     0.047
3245     0.017
3260     0.111
3261     0.075
3289     0.019
3309     0.017
3315     0.01
3342     0.02
3346     0.012
3363     0.011
3377     0.012
3378     0.014
3383     0.014
3387     0.015
3395     0.013
3404     0.356
3406     0.054
3421     0.014
3422     0.03
3423     0.019
3426     0.036
3434     0.016
3443     0.019
3447     0.008
3451     0.014
3454     0.029
3459     0.014
3463     0.011
3489     0.013
3495     0.034
3502     0.075
3510     0.014
3511     0.017
3517     0.187
3523     0.034
3545     0.03
3550     0.019
3553     0.024
3588     0.056
3607     0.019
3615     0.02
3626     0.019
3629     0.03
3635     0.019
3651     0.028
3660     0.01
3664     0.012
3671     0.032
3675     0.244
3685     0.027
3688     0.012
3689     0.01
3693     0.011
3698     0.014
3702     0.016
3703     0.04
3707     0.045
3709     0.016
3714     0.007
3719     0.011
3722     0.011
3725     0.064
3731     0.024
3733     0.019
3757     0.04
3765     0.011
3766     0.01
3769     0.025
3775     0.06
3790     0.043
3794     0.045
3795     0.076
3797     0.011
3802     0.014
