42
t_index  tf-idf
65     0.005
229     0.056
365     0.317
378     0.138
762     0.086
1152     0.08
1208     0.152
1259     0.091
1362     0.188
1379     0.125
1396     0.311
1522     0.128
1569     0.094
1621     0.08
1891     0.06
1949     0.121
2052     0.155
2057     0.088
2164     0.155
2218     0.13
2221     0.094
2222     0.145
2302     0.057
2339     0.106
2547     0.133
2781     0.133
2882     0.06
2907     0.18
2975     0.107
3030     0.078
3070     0.089
3111     0.103
3343     0.133
3406     0.249
3422     0.138
3442     0.345
3448     0.155
3553     0.056
3675     0.345
3696     0.083
3761     0.155
3794     0.119
