69
t_index  tf-idf
2     0.001
16     0.08
88     0.115
146     0.074
164     0.06
210     0.122
213     0.08
223     0.122
246     0.088
307     0.078
332     0.142
547     0.068
562     0.08
602     0.073
616     0.063
664     0.069
713     0.134
738     0.074
814     0.103
854     0.046
896     0.076
1089     0.045
1298     0.122
1389     0.047
1398     0.117
1410     0.11
1541     0.413
1578     0.551
1601     0.078
1619     0.084
1634     0.103
1725     0.075
1830     0.11
2000     0.063
2161     0.051
2221     0.067
2271     0.094
2304     0.098
2327     0.052
2456     0.061
2475     0.063
2537     0.073
2589     0.066
2673     0.08
2703     0.103
2711     0.075
2774     0.065
2799     0.086
2857     0.062
2860     0.103
2879     0.035
2952     0.056
2955     0.073
3049     0.078
3076     0.091
3138     0.078
3217     0.103
3278     0.094
3342     0.065
3404     0.172
3406     0.088
3442     0.122
3443     0.122
3462     0.103
3524     0.088
3606     0.11
3640     0.079
3675     0.122
3790     0.047
