tt0102926
movie_id       cosine_similarity   
tt0105112      0.317641            
tt1204975      0.317641            
tt0243655      0.317641            
tt0040897      0.317641            
tt0126886      0.317641            
tt0286716      0.317641            
tt0090605      0.317641            
tt0243155      0.317641            
tt0121765      0.317641            
tt0443453      0.317641            
tt0107131      0.317641            
tt0110364      0.317641            
tt0450259      0.317641            
tt0143145      0.317641            
tt0435625      0.317641            
tt0343818      0.317641            
tt0120815      0.317641            
tt0253754      0.317641            
tt1951264      0.317641            
tt0118849      0.317641            
tt0120783      0.317641            
tt0114814      0.317641            
tt0101700      0.317641            
tt0377092      0.317641            
tt0102768      0.317641            
tt1259521      0.317641            
tt2084970      0.317641            
tt0108399      0.317641            
tt0017136      0.317641            
tt2356777      0.317641            
tt0215750      0.317641            
tt0082096      0.317641            
tt0408985      0.317641            
tt0107822      0.317641            
tt1120985      0.338242            
tt0018455      0.338242            
tt0499448      0.338242            
tt0133152      0.338242            
tt1289401      0.338242            
tt2101441      0.338242            
tt0475784      0.338242            
tt1536537      0.338242            
tt0113957      0.338242            
tt0100507      0.338242            
tt0302886      0.338242            
tt0460681      0.338242            
tt3011894      0.338242            
tt0114319      0.338242            
tt3748528      0.338242            
tt0107207      0.338242            
tt0120363      0.338242            
tt0109707      0.338242            
tt0103893      0.338242            
tt1217209      0.338242            
tt0116126      0.338242            
tt0140352      0.338242            
tt0406375      0.338242            
tt0120794      0.338242            
tt3659388      0.338242            
tt0160127      0.338242            
tt0103772      0.338242            
tt0099810      0.338242            
tt0116705      0.338242            
tt0298148      0.338242            
tt0351283      0.338242            
tt0102744      0.338242            
tt1298650      0.338242            
tt1187064      0.338242            
tt0149261      0.338242            
tt0106977      0.338242            
tt0452594      0.338242            
tt2660888      0.338242            
tt0103064      0.338242            
tt0959337      0.338242            
tt0295700      0.338242            
tt0107048      0.338242            
tt0416320      0.338242            
tt0353969      0.338242            
tt0405159      0.338242            
tt1781769      0.338242            
tt0337741      0.338242            
tt0120828      0.338242            
tt0120903      0.338242            
tt0232500      0.338242            
tt0113442      0.338242            
tt0396171      0.338242            
tt0458352      0.338242            
tt1392190      0.338242            
tt0458339      0.338242            
tt0110322      0.338242            
tt0324216      0.338242            
tt0382625      0.338242            
tt0101545      0.338242            
tt0360486      0.338242            
tt0129290      0.338242            
tt1228705      0.338242            
tt1430132      0.338242            
tt0133093      0.338242            
tt0103241      0.338242            
tt0230011      0.338242            
tt0887912      0.338242            
