tt0120746
movie_id       cosine_similarity   
tt0105112      0.156271            
tt1204975      0.060577            
tt0243655      0.147516            
tt0040897      0.000000            
tt0126886      0.050624            
tt0286716      0.068699            
tt0090605      0.077550            
tt0243155      0.035958            
tt0121765      0.089259            
tt0443453      0.118094            
tt0107131      0.049720            
tt0110364      0.054014            
tt0450259      0.100344            
tt0143145      0.139850            
tt0435625      0.004686            
tt0343818      0.000000            
tt0120815      0.114032            
tt0253754      0.092002            
tt1951264      0.093898            
tt0118849      0.016920            
tt0120783      0.000000            
tt0114814      0.108450            
tt0101700      0.181657            
tt0377092      0.024908            
tt0102768      0.061924            
tt1259521      0.025334            
tt2084970      0.000000            
tt0108399      0.027356            
tt0017136      0.150228            
tt2356777      0.048097            
tt0215750      0.006532            
tt0082096      0.135000            
tt0408985      0.003312            
tt0107822      0.088094            
tt1120985      0.008908            
tt0018455      0.076614            
tt0499448      0.082240            
tt0133152      0.077748            
tt1289401      0.000000            
tt2101441      0.060995            
tt0475784      0.082490            
tt1536537      0.067018            
tt0113957      0.014814            
tt0100507      0.050126            
tt0302886      0.057530            
tt0460681      0.050342            
tt3011894      0.071707            
tt0114319      0.041652            
tt3748528      0.087568            
tt0107207      0.108149            
tt0120363      0.044974            
tt0109707      0.088818            
tt0103893      0.056904            
tt1217209      0.000000            
tt0116126      0.142350            
tt0140352      0.105458            
tt0406375      0.057507            
tt0120794      0.050611            
tt3659388      0.083620            
tt0160127      0.057178            
tt0103772      0.141476            
tt0099810      0.014232            
tt0116705      0.146900            
tt0298148      0.097261            
tt0351283      0.069462            
tt0102744      0.081059            
tt1298650      0.000000            
tt1187064      0.135374            
tt0149261      0.018116            
tt0106977      0.058412            
tt0452594      0.044296            
tt2660888      0.041810            
tt0103064      0.119124            
tt0959337      0.005113            
tt0295700      0.044940            
tt0107048      0.126668            
tt0416320      0.144251            
tt0353969      0.137182            
tt0405159      0.025728            
tt1781769      0.031636            
tt0337741      0.069508            
tt0120828      0.053574            
tt0120903      0.120196            
tt0232500      0.005112            
tt0113442      0.025636            
tt0396171      0.043740            
tt0458352      0.055672            
tt1392190      0.076388            
tt0458339      0.153228            
tt0110322      0.080292            
tt0324216      0.051529            
tt0382625      0.058308            
tt0101545      0.139612            
tt0360486      0.116514            
tt0129290      0.052673            
tt1228705      0.019654            
tt1430132      0.047008            
tt0133093      0.134794            
tt0103241      0.128466            
tt0230011      0.015617            
tt0887912      0.031552            
tt0376994      0.130130            
tt0101889      0.048534            
tt0106582      0.120906            
tt1591095      0.083919            
tt5439796      0.129692            
tt0408236      0.071850            
tt0117218      0.000000            
tt1355644      0.070924            
tt5580390      0.089496            
tt0461770      0.107488            
tt0038650      0.037860            
tt0234215      0.011852            
tt1091191      0.048216            
tt0117666      0.128512            
tt0765429      0.106584            
tt0116996      0.112230            
tt0319061      0.052186            
tt0050783      0.041584            
tt0118749      0.143316            
tt0340855      0.039676            
tt0046912      0.040104            
tt2262227      0.084636            
tt0107362      0.078098            
tt0369436      0.000000            
tt1673434      0.111644            
tt0469494      0.096428            
tt5247022      0.062307            
tt2089750      0.018085            
tt0087544      0.104634            
tt1663662      0.010714            
tt0109045      0.135148            
tt0418832      0.105994            
tt1860357      0.088592            
tt0389860      0.068252            
tt0184858      0.192786            
tt0104990      0.004536            
tt2042568      0.072236            
tt0241527      0.114452            
tt0285742      0.132805            
tt1496422      0.069923            
tt0120744      0.209766            
tt1840309      0.055144            
tt0119396      0.000000            
tt0988045      0.022838            
tt0253867      0.047622            
tt0130236      0.000000            
tt0138704      0.051076            
tt2543472      0.022283            
tt0102057      0.059765            
tt2239822      0.109384            
tt0398808      0.015242            
tt1172570      0.061182            
tt0416449      0.000000            
tt0187078      0.000000            
tt0114614      0.069078            
tt0264796      0.120550            
tt0210945      0.089924            
tt0277296      0.066503            
tt0122151      0.019781            
tt0125439      0.037064            
tt0060107      0.000000            
tt0119643      0.100522            
tt0120623      0.056884            
tt0086879      0.085324            
tt0119683      0.037130            
tt0298203      0.167010            
tt0268380      0.054233            
tt5867800      0.080338            
tt0183505      0.155596            
tt0277027      0.052821            
tt3631112      0.081704            
tt0120611      0.098798            
tt0181865      0.000000            
tt0414993      0.000000            
tt0103112      0.099516            
tt1490017      0.103288            
tt4061010      0.071260            
tt0106611      0.050486            
tt1386697      0.000000            
tt1748122      0.068712            
tt0758746      0.061698            
tt0119256      0.073665            
tt2322441      0.043819            
tt0117571      0.003894            
tt0120577      0.007272            
tt0116282      0.135743            
tt1798603      0.000000            
tt0104348      0.138764            
tt2872718      0.073029            
tt0070735      0.068976            
tt2713180      0.000000            
tt1872181      0.036832            
tt0104454      0.053788            
tt2015381      0.051076            
tt1649419      0.069105            
tt0388795      0.015770            
tt0120586      0.075339            
tt0046911      0.054466            
tt0099674      0.049946            
tt1077368      0.086131            
tt0335266      0.122832            
tt0118715      0.067825            
tt0314331      0.161218            
tt1936532      0.067860            
tt0170016      0.052432            
tt1601913      0.044070            
tt2140479      0.091516            
tt1583421      0.132349            
tt0212985      0.057972            
tt0356150      0.153982            
tt3289956      0.000000            
tt0119217      0.000000            
tt0395699      0.057178            
tt0104694      0.099214            
tt0357413      0.087404            
tt0304669      0.064678            
tt2338151      0.182733            
tt0118799      0.080682            
tt0364845      0.131197            
tt0109279      0.000000            
tt3521126      0.000000            
tt1596363      0.085880            
tt0322259      0.000000            
tt2194499      0.015198            
tt1735898      0.074212            
tt3079380      0.119116            
tt0482606      0.080248            
tt2397535      0.000000            
tt2245084      0.022578            
tt1074638      0.100098            
tt0041959      0.000000            
tt0405508      0.049076            
tt0411477      0.085202            
tt1758810      0.005328            
tt0114898      0.067122            
tt0257106      0.146470            
tt0115571      0.099300            
tt1130884      0.036612            
tt2226597      0.056952            
tt0150377      0.109352            
tt0451279      0.014464            
tt0146336      0.062798            
tt2395427      0.014620            
tt0110912      0.077304            
tt0106519      0.013648            
tt0101316      0.169243            
tt0099653      0.145544            
tt5109784      0.098536            
tt0800369      0.056952            
tt0099348      0.077518            
tt0110729      0.110062            
tt0892769      0.005888            
tt2024544      0.058168            
tt0118655      0.162268            
tt0117705      0.078232            
tt0209958      0.088604            
tt0113321      0.010800            
tt0111756      0.093112            
tt1255953      0.000000            
tt0307987      0.078384            
tt0330793      0.063547            
tt0384537      0.036612            
tt1219289      0.027686            
tt0050986      0.094958            
tt0432283      0.186400            
tt0084787      0.110741            
tt0436697      0.000000            
tt0175880      0.146206            
tt0107688      0.093776            
tt1631867      0.068174            
tt0486583      0.109574            
tt1401143      0.147962            
tt0478304      0.071511            
tt0485947      0.118657            
tt1386588      0.020208            
tt0099566      0.009540            
tt0100150      0.136052            
tt0103786      0.156166            
tt0119313      0.055814            
tt0102975      0.076781            
tt1724970      0.000000            
tt0832266      0.120202            
tt1485796      0.000000            
tt0117665      0.000000            
tt0088763      0.056500            
tt0266697      0.044308            
tt0104545      0.074354            
tt0031679      0.086558            
tt0111257      0.034642            
tt0866439      0.091304            
tt0964517      0.075710            
tt1375670      0.187210            
tt1637688      0.107777            
tt0044741      0.118786            
tt0101757      0.000000            
tt0762121      0.124698            
tt0983193      0.056475            
tt0196229      0.112409            
tt1670345      0.094712            
tt0454848      0.153856            
tt1528854      0.115834            
tt0134119      0.060666            
tt0452046      0.063280            
tt0478311      0.066670            
tt0120382      0.150064            
tt0106697      0.104809            
tt2820852      0.041358            
tt0109635      0.175926            
tt0144117      0.000000            
tt2802144      0.087884            
tt0332280      0.078591            
tt0795421      0.000000            
tt2305051      0.023871            
tt1853728      0.083052            
tt0110168      0.175150            
tt0119094      0.120812            
tt0155753      0.000000            
tt1282140      0.047234            
tt1267297      0.080420            
tt0022100      0.046782            
tt5311514      0.066207            
tt0112462      0.044638            
tt1800241      0.106286            
tt0213149      0.092519            
tt0203259      0.007344            
tt5715874      0.037968            
tt0078748      0.035482            
tt3890160      0.125071            
tt0116191      0.118650            
tt0293815      0.070964            
tt4263482      0.059486            
tt0052311      0.088611            
tt0107290      0.011470            
tt0100758      0.061954            
tt0133751      0.000000            
tt1661199      0.000000            
tt0096283      0.056274            
tt0119081      0.027697            
tt0100802      0.057404            
tt0187393      0.075484            
tt0108358      0.000000            
tt0076759      0.000000            
tt0186151      0.062430            
tt0117765      0.081586            
tt0106701      0.187298            
tt0790636      0.129046            
tt1210166      0.090852            
tt2527336      0.064410            
tt0144084      0.103734            
tt0115736      0.054606            
tt0120689      0.000000            
tt1659337      0.105090            
tt0120347      0.080908            
tt0087884      0.029044            
tt0116629      0.127824            
tt0378194      0.088772            
tt0104940      0.080230            
tt0107438      0.077414            
tt0120663      0.095146            
tt1578873      0.110498            
tt3532216      0.000000            
tt0309987      0.008464            
tt0108160      0.121096            
tt1379182      0.129208            
tt3332064      0.076033            
tt0074958      0.087462            
tt0383534      0.041106            
tt0113855      0.000000            
tt0105156      0.036612            
tt0332379      0.007820            
tt0105275      0.094412            
tt0118617      0.059664            
tt1809398      0.033516            
tt6868216      0.000000            
tt2279339      0.000000            
tt0238380      0.104011            
tt0062622      0.078422            
tt0071562      0.026612            
tt0482571      0.001659            
tt0780504      0.149907            
tt2180411      0.122876            
tt1454468      0.093112            
tt0116287      0.072652            
tt0113627      0.032026            
tt4209788      0.014279            
tt0317219      0.097643            
tt0120863      0.160356            
tt0079944      0.154584            
tt0119488      0.043166            
tt0442933      0.079840            
tt0107120      0.022926            
tt0118998      0.140672            
tt0496806      0.072320            
tt1321511      0.142272            
tt1504320      0.000000            
tt1528100      0.087366            
tt0106856      0.061870            
tt1615065      0.050850            
tt0107211      0.073010            
tt0110478      0.089072            
tt0212346      0.101124            
tt2234155      0.093112            
tt0217505      0.132258            
tt0185937      0.005478            
tt0349683      0.000000            
tt0356910      0.004290            
tt0386588      0.117558            
tt0099871      0.109068            
tt0046268      0.000000            
tt0371724      0.113354            
tt0021749      0.116131            
tt0102685      0.004536            
tt0204946      0.033682            
tt5726616      0.112400            
tt0162222      0.132436            
tt0218967      0.043418            
tt4622512      0.000000            
tt0207201      0.127084            
tt1446192      0.012788            
tt0099141      0.008778            
tt1796960      0.146033            
tt0388419      0.114994            
tt0047296      0.000000            
tt0443706      0.061606            
tt0120888      0.110006            
tt0454945      0.041438            
tt0266915      0.032544            
tt3530002      0.058760            
tt0100405      0.059970            
tt0036775      0.040592            
tt0413267      0.018798            
tt0108333      0.000000            
tt0102492      0.132236            
tt0446029      0.004092            
tt0055630      0.071428            
tt0206634      0.053562            
tt0056172      0.048138            
tt0054215      0.139938            
tt0175142      0.000000            
tt0409459      0.111192            
tt0387808      0.039132            
tt0105665      0.012989            
tt0277434      0.039050            
tt0078788      0.148312            
tt3920596      0.072480            
tt1253863      0.046556            
tt0100404      0.113332            
tt0489099      0.090980            
tt2582802      0.000000            
tt0117998      0.056048            
tt0347149      0.116393            
tt0108255      0.060568            
tt0250494      0.047008            
tt0221027      0.140240            
tt0756683      0.001029            
tt1032755      0.083394            
tt0114852      0.079794            
tt0105121      0.081262            
tt0116367      0.028024            
tt5294550      0.058400            
tt0190590      0.000000            
tt0312528      0.099214            
tt1433207      0.008580            
tt0477348      0.039738            
tt0161081      0.061042            
tt0463985      0.131334            
tt0211915      0.069690            
tt0116231      0.072458            
tt1570728      0.000000            
tt1606378      0.051754            
tt0092067      0.000000            
tt0316654      0.154220            
tt2094766      0.089057            
tt2203939      0.092178            
tt0822854      0.117364            
tt0456554      0.053112            
tt1615160      0.084976            
tt1029234      0.006798            
tt0105812      0.072320            
tt2955096      0.000000            
tt0060196      0.116128            
tt0435705      0.029851            
tt1560747      0.017062            
tt1152836      0.111928            
tt2543164      0.007912            
tt1211837      0.005112            
tt0800320      0.071868            
tt2316411      0.169597            
tt0299658      0.009646            
tt0385752      0.000000            
tt2294449      0.010918            
tt0167190      0.062168            
tt0910936      0.036523            
tt0780521      0.044296            
tt2310332      0.108567            
tt1136608      0.104288            
tt2381249      0.097632            
tt1067106      0.079326            
tt0109190      0.040680            
tt0416236      0.010070            
tt0099582      0.063654            
tt0151738      0.000000            
tt0099685      0.020305            
tt0110413      0.037316            
tt1078940      0.095952            
tt1125849      0.040808            
tt0112851      0.082716            
tt0938283      0.058484            
tt0120591      0.099586            
tt0103855      0.075710            
tt0107034      0.069834            
tt1210819      0.066885            
tt0114168      0.048138            
tt0105236      0.085320            
tt1515091      0.011592            
tt0102782      0.167334            
tt2975590      0.109158            
tt0246460      0.116036            
tt0277371      0.008188            
tt0268978      0.004290            
tt0112442      0.117972            
tt0120737      0.100680            
tt0113101      0.008784            
tt0119345      0.022449            
tt3460252      0.039734            
tt0053604      0.133341            
tt0057012      0.081586            
tt0257076      0.092105            
tt0298130      0.112548            
tt1170358      0.046082            
tt0108147      0.132888            
tt1305806      0.134696            
tt0986264      0.113840            
tt0453467      0.040808            
tt1324999      0.066382            
tt0320691      0.060794            
tt0491738      0.080913            
tt0106770      0.000000            
tt0107977      0.119231            
tt1431045      0.116570            
tt0770828      0.101920            
tt0266308      0.036386            
tt0099892      0.057404            
tt0417741      0.005720            
tt0209475      0.091600            
tt0381061      0.070286            
tt0119654      0.171359            
tt1405406      0.101474            
tt0363771      0.026256            
tt0119051      0.020698            
tt0086190      0.000000            
tt0113670      0.047784            
tt0380510      0.056726            
tt0050825      0.066896            
tt0073486      0.084729            
tt0102526      0.095557            
tt0116683      0.070548            
tt0105265      0.019912            
tt0455824      0.007544            
tt0328107      0.090480            
tt0405422      0.000000            
tt1229238      0.079534            
tt3411444      0.179000            
tt0124298      0.046556            
